pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage,price_per_sqm
39819607,2,23,2024-05-11,40.0,6450000000.0,2,1,8,4,5,6.0,5.0,161250000.0
39626296,2,22,2024-04-18,80.0,12800000000.0,2,3,27,4,8,6.0,5.0,160000000.0
39820411,1,12,2024-05-11,50.0,12000000000.0,2,1,4,3,3,6.0,5.0,240000000.0
39820393,2,23,2024-05-11,50.0,7900000000.0,2,3,5,5,5,3.0,5.5,158000000.0
39763339,0,11,2024-05-06,183.0,31110000000.0,2,1,4,5,4,6.0,9.0,170000000.0
39819483,2,29,2024-05-11,31.0,4950000000.0,2,0,3,4,4,2.5,5.6,159677419.0
39819417,1,26,2024-05-11,75.0,30000000000.0,2,1,4,4,4,6.0,4.7,400000000.0
39819460,2,23,2024-05-11,80.0,16000000000.0,2,3,16,4,8,6.0,5.0,200000000.0
39820226,2,15,2024-05-11,53.5,9500000000.0,2,3,4,4,5,6.0,3.5,177570093.0
39819436,2,10,2024-05-11,58.0,10500000000.0,2,3,10,10,6,3.0,4.0,181034483.0
39654477,2,17,2024-05-11,41.0,2450000000.0,1,1,4,4,3,6.0,5.0,59756098.0
39818976,2,23,2024-05-11,40.0,13500000000.0,2,1,5,4,4,6.0,4.0,337500000.0
39819437,1,29,2024-05-11,120.0,70000000000.0,2,3,12,12,10,6.0,5.0,583333333.0
39819559,2,2,2024-05-11,50.0,6600000000.0,2,3,4,4,4,3.0,5.0,132000000.0
39786747,2,4,2024-05-08,40.0,12800000000.0,2,0,8,8,5,6.0,5.0,320000000.0
39819433,0,7,2024-05-11,510.0,350000000000.0,1,1,4,4,5,6.0,5.0,686274510.0
39819571,2,4,2024-05-11,79.0,17000000000.0,2,3,20,4,6,6.0,6.4,215189873.0
39816426,1,4,2024-05-11,55.0,15000000000.0,2,3,4,4,5,5.0,4.0,272727273.0
39819429,2,29,2024-05-11,35.0,5000000000.0,2,3,3,3,5,3.0,4.5,142857143.0
39820449,2,29,2024-05-11,35.0,4980000000.0,2,3,3,4,5,6.0,5.0,142285714.0
39506921,1,26,2024-05-11,95.0,23500000000.0,2,1,4,4,3,20.0,6.5,247368421.0
39820463,1,12,2024-05-11,70.0,14500000000.0,1,1,2,2,2,13.0,5.0,207142857.0
39820434,1,29,2024-05-11,234.0,155000000000.0,2,1,4,4,8,6.0,10.0,662393162.0
39820445,2,29,2024-05-11,55.0,18500000000.0,2,3,12,7,8,7.0,4.0,336363636.0
39819564,0,15,2024-05-11,120.0,20800000000.0,0,2,6,5,4,12.0,8.0,173333333.0
39507871,2,22,2024-05-11,70.0,8500000000.0,2,3,27,4,8,6.0,5.0,121428571.0
39626275,2,22,2024-04-18,60.0,9900000000.0,2,3,21,4,8,6.0,5.0,165000000.0
39423279,2,11,2024-05-11,50.0,11500000000.0,2,1,4,4,7,6.0,5.0,230000000.0
39423157,2,22,2024-05-11,40.0,5600000000.0,2,1,10,4,5,6.0,5.0,140000000.0
39819497,2,10,2024-05-11,60.0,8300000000.0,2,3,2,2,3,3.0,4.6,138333333.0
39616389,2,22,2024-05-11,50.0,7500000000.0,2,1,14,4,8,6.0,5.0,150000000.0
39815299,0,23,2024-05-11,165.0,47580000000.0,2,1,4,4,5,6.0,9.0,288363636.0
39819151,1,15,2024-05-11,48.0,7500000000.0,1,1,6,6,5,6.0,4.5,156250000.0
39819405,0,10,2024-05-11,150.0,45000000000.0,2,3,4,4,7,6.0,20.0,300000000.0
39819499,2,11,2024-05-11,70.0,14700000000.0,2,3,6,6,5,6.0,5.0,210000000.0
39819382,2,23,2024-05-11,40.0,6100000000.0,2,3,6,4,5,2.0,5.0,152500000.0
39819365,2,12,2024-05-11,40.0,8380000000.0,1,1,4,5,7,6.0,5.0,209500000.0
37671964,1,7,2024-05-11,52.0,23500000000.0,0,3,5,4,3,20.0,4.2,451923077.0
39820310,1,12,2024-05-11,96.3,11800000000.0,1,1,5,4,4,8.0,5.5,122533749.0
39819367,2,10,2024-05-11,100.0,12650000000.0,1,1,4,4,5,6.0,5.0,126500000.0
39819371,2,29,2024-05-11,70.0,8200000000.0,2,3,4,4,4,6.0,5.0,117142857.0
39724095,1,23,2024-05-11,90.0,32000000000.0,2,3,6,8,6,10.0,4.5,355555556.0
39820295,2,15,2024-05-11,34.0,3700000000.0,2,0,3,4,5,6.0,5.0,108823529.0
39819358,2,4,2024-05-11,54.0,24600000000.0,1,1,4,4,5,6.0,5.0,455555556.0
39724148,1,23,2024-05-11,100.0,33000000000.0,2,3,5,5,4,30.0,8.5,330000000.0
39724229,2,1,2024-05-11,103.0,36000000000.0,2,3,10,12,8,10.0,6.5,349514563.0
39820287,2,29,2024-05-11,33.0,5550000000.0,2,3,3,4,5,6.0,3.5,168181818.0
39819303,2,23,2024-05-11,40.0,6450000000.0,2,1,9,4,5,6.0,5.0,161250000.0
39819353,2,7,2024-05-11,64.0,9500000000.0,2,1,11,11,5,2.0,5.4,148437500.0
39820221,2,23,2024-05-11,45.0,8900000000.0,2,0,3,6,6,5.0,5.0,197777778.0
39819738,2,8,2024-05-11,40.0,5500000000.0,2,0,8,9,5,6.0,5.0,137500000.0
39820213,2,29,2024-05-11,60.0,18700000000.0,2,3,6,4,6,6.0,6.0,311666667.0
39819244,2,26,2024-05-11,32.0,3800000000.0,2,1,4,4,4,6.0,5.0,118750000.0
39819210,2,4,2024-05-11,45.0,12000000000.0,2,1,4,5,5,6.0,5.0,266666667.0
39820181,2,4,2024-05-11,50.0,12450000000.0,2,1,4,4,5,6.0,5.0,249000000.0
39819234,2,7,2024-05-11,62.0,11900000000.0,2,0,6,5,5,3.0,5.0,191935484.0
39778648,2,29,2024-05-07,37.0,7000000000.0,2,3,3,4,5,6.0,5.2,189189189.0
39536700,2,29,2024-05-11,60.0,18000000000.0,2,3,4,4,5,6.0,4.3,300000000.0
39820168,2,12,2024-05-11,41.0,5300000000.0,2,3,3,4,5,6.0,5.0,129268293.0
39778717,2,29,2024-05-07,58.0,11500000000.0,2,3,4,5,6,6.0,4.0,198275862.0
39445577,2,29,2024-05-09,69.0,18500000000.0,2,3,4,4,6,6.0,6.0,268115942.0
39819843,2,29,2024-05-11,55.0,18500000000.0,2,3,4,4,8,6.0,4.0,336363636.0
39778609,2,7,2024-05-07,32.0,6300000000.0,2,3,2,3,4,6.0,4.0,196875000.0
39820154,2,29,2024-05-11,70.0,24900000000.0,2,3,8,10,7,8.0,4.5,355714286.0
39820146,2,5,2024-05-11,66.0,3600000000.0,2,0,4,4,3,3.0,4.2,54545455.0
39759064,2,29,2024-05-06,70.0,18300000000.0,2,3,4,5,4,6.0,4.0,261428571.0
39819197,0,11,2024-05-11,170.0,26000000000.0,0,1,4,4,3,6.0,5.0,152941176.0
38798103,1,7,2024-04-25,60.0,19000000000.0,2,0,4,4,5,35.0,4.0,316666667.0
39820138,2,12,2024-05-11,37.0,4800000000.0,1,1,2,2,5,6.0,5.0,129729730.0
39072793,1,4,2024-05-05,42.0,17000000000.0,2,3,4,4,2,30.0,4.5,404761905.0
39819165,2,4,2024-05-11,61.0,14500000000.0,2,3,19,19,7,6.0,4.5,237704918.0
39820125,2,7,2024-05-11,35.0,5800000000.0,2,3,3,4,5,3.0,4.5,165714286.0
39689690,2,23,2024-05-11,75.0,12800000000.0,2,3,4,4,5,6.0,5.0,170666667.0
39819135,1,7,2024-05-11,20.0,16300000000.0,2,3,2,3,4,6.0,5.0,815000000.0
39596459,2,23,2024-05-11,150.0,29500000000.0,2,1,4,4,7,6.0,5.0,196666667.0
39516872,2,29,2024-05-11,50.0,14300000000.0,2,1,3,4,5,6.0,4.6,286000000.0
39820094,1,7,2024-05-11,100.0,59500000000.0,2,1,8,8,8,7.0,6.6,595000000.0
39819102,2,4,2024-05-11,40.0,6950000000.0,1,3,3,4,4,4.0,5.0,173750000.0
39820065,2,1,2024-05-11,26.0,4150000000.0,2,3,3,3,4,6.0,5.0,159615385.0
39789492,1,9,2024-05-08,77.0,20250000000.0,1,1,4,4,2,6.0,3.0,262987013.0
39820064,2,23,2024-05-11,43.0,8900000000.0,2,0,3,4,6,4.0,5.0,206976744.0
38162632,2,12,2024-05-11,15.0,945000000.0,3,0,3,2,3,5.2,5.0,63000000.0
39819350,2,11,2024-05-11,38.0,6400000000.0,2,3,6,4,5,4.0,4.16,168421053.0
39342313,0,26,2024-05-11,324.0,103680000000.0,2,1,5,5,5,6.0,5.0,320000000.0
30325647,0,26,2024-05-11,300.0,96000000000.0,2,1,4,4,3,60.0,5.0,320000000.0
37562447,0,26,2024-05-11,850.0,229500000000.0,1,1,10,10,5,6.0,5.0,270000000.0
39813502,2,2,2024-05-10,45.0,5600000000.0,2,0,2,2,2,6.0,6.2,124444444.0
39096260,0,26,2024-05-11,370.0,98050000000.0,1,0,6,6,3,6.0,5.0,265000000.0
39820257,0,11,2024-05-11,75.0,14600000000.0,2,3,4,4,6,6.0,4.5,194666667.0
39797278,2,4,2024-05-09,56.0,8000000000.0,2,1,4,4,4,6.0,5.0,142857143.0
39583426,2,8,2024-05-11,40.5,2100000000.0,2,0,3,3,4,6.0,5.0,51851852.0
39819326,3,11,2024-05-11,65.0,23000000000.0,2,2,6,6,7,6.0,6.5,353846154.0
39789662,1,7,2024-05-08,20.0,16300000000.0,2,0,2,3,4,6.0,4.0,815000000.0
39800918,2,15,2024-05-09,31.0,3844000000.0,2,1,3,4,5,6.0,5.0,124000000.0
39791006,2,15,2024-05-08,31.0,4681000000.0,1,1,4,4,5,6.0,5.0,151000000.0
39820228,1,7,2024-05-11,91.0,36500000000.0,2,1,1,1,1,7.0,4.5,401098901.0
39801017,2,1,2024-05-09,45.0,6500000000.0,1,3,4,4,5,6.0,3.0,144444444.0
39819090,0,15,2024-05-11,93.0,37000000000.0,2,1,3,3,3,10.0,10.0,397849462.0
39819095,0,15,2024-05-11,150.0,71000000000.0,2,3,4,3,3,10.0,10.0,473333333.0
39819087,1,23,2024-05-11,310.0,130000000000.0,2,3,9,9,10,15.0,11.0,419354839.0
38551357,0,8,2024-05-11,100.0,5400000000.0,0,1,4,2,4,12.0,5.0,54000000.0
39819071,2,23,2024-05-11,90.0,17000000000.0,2,1,1,4,1,6.0,4.0,188888889.0
39538345,0,23,2024-05-11,420.0,130000000000.0,2,0,4,4,5,6.0,50.0,309523810.0
39819061,1,29,2024-05-11,270.0,63900000000.0,2,3,6,6,5,6.0,5.0,236666667.0
39819080,2,7,2024-05-11,42.0,8200000000.0,1,3,4,4,5,6.0,5.0,195238095.0
39800016,2,11,2024-05-09,35.0,4200000000.0,2,3,4,4,4,6.0,5.0,120000000.0
39819049,2,22,2024-05-11,30.0,3500000000.0,2,1,3,3,4,3.0,3.6,116666667.0
39818998,2,10,2024-05-11,43.0,6700000000.0,1,1,4,4,4,6.0,4.34,155813953.0
39199610,1,11,2024-05-08,60.0,30000000000.0,2,3,5,5,5,40.0,12.0,500000000.0
39819009,2,29,2024-05-11,42.0,6300000000.0,2,3,4,4,4,3.0,3.5,150000000.0
39818979,0,26,2024-05-11,140.0,42000000000.0,2,1,4,4,5,6.0,5.0,300000000.0
39819969,1,12,2024-05-11,95.0,13200000000.0,1,1,4,4,2,6.0,5.0,138947368.0
39815944,1,15,2024-05-11,55.0,15500000000.0,2,3,4,5,8,7.0,5.0,281818182.0
39818969,2,1,2024-05-11,28.0,6790000000.0,2,3,3,3,4,6.0,5.0,242500000.0
39626797,2,4,2024-05-11,63.0,11200000000.0,2,1,9,9,5,6.0,5.0,177777778.0
39401729,0,23,2024-05-11,90.0,35000000000.0,2,3,6,6,6,16.0,5.0,388888889.0
39075123,1,23,2024-05-11,75.0,32000000000.0,2,3,4,10,9,20.0,5.0,426666667.0
39818938,1,12,2024-05-11,41.0,11600000000.0,2,3,4,4,6,8.0,4.7,282926829.0
39819891,1,7,2024-05-11,198.0,256000000000.0,2,3,3,4,9,6.0,5.0,1292929293.0
39819893,2,9,2024-05-11,42.0,16000000000.0,2,3,3,4,5,3.5,3.5,380952381.0
39784087,1,26,2024-05-08,182.0,145000000000.0,1,1,4,4,5,6.0,5.0,796703297.0
39787509,2,26,2024-05-08,43.0,13800000000.0,2,1,5,4,5,6.0,5.0,320930233.0
39799623,0,4,2024-05-09,160.0,45000000000.0,2,1,4,4,4,6.0,5.0,281250000.0
39819888,2,23,2024-05-11,40.0,6450000000.0,2,3,8,8,5,3.0,5.0,161250000.0
39687593,2,22,2024-05-11,260.0,41500000000.0,2,3,4,4,10,6.0,5.0,159615385.0
39819875,2,4,2024-05-11,18.0,7300000000.0,2,1,3,2,3,6.0,5.0,405555556.0
39761527,2,23,2024-05-06,47.0,11500000000.0,2,3,4,4,5,6.0,5.0,244680851.0
39818872,2,23,2024-05-11,60.0,10000000000.0,2,1,4,4,8,6.0,5.0,166666667.0
39818841,2,4,2024-05-11,70.0,12500000000.0,2,0,3,3,6,4.0,5.0,178571429.0
39818864,2,23,2024-05-11,40.0,6450000000.0,2,3,8,8,5,3.0,5.8,161250000.0
38719349,3,15,2024-05-11,113.0,32000000000.0,2,0,4,4,5,12.0,5.0,283185841.0
39720298,2,29,2024-05-11,72.0,11500000000.0,2,3,16,16,8,2.0,5.6,159722222.0
39803983,2,1,2024-05-09,50.0,19000000000.0,1,1,9,4,7,6.0,5.0,380000000.0
39784163,2,4,2024-05-08,80.0,17600000000.0,1,1,4,4,5,6.0,5.65,220000000.0
39636598,1,1,2024-05-11,250.0,148000000000.0,2,1,2,2,2,26.0,7.0,592000000.0
39819334,2,4,2024-05-11,150.0,59000000000.0,2,1,4,4,10,6.0,5.0,393333333.0
39798677,2,7,2024-05-09,60.0,14500000000.0,2,3,6,4,6,6.0,4.3,241666667.0
39492223,2,3,2024-05-07,31.0,1440000000.0,2,0,2,2,3,2.0,3.6,46451613.0
39818712,2,7,2024-05-11,30.0,2700000000.0,1,1,4,4,3,6.0,3.2,90000000.0
39818720,2,11,2024-05-11,45.0,6500000000.0,2,3,4,4,4,6.0,4.0,144444444.0
39065376,1,10,2024-05-10,58.0,10600000000.0,2,3,6,4,6,6.0,5.0,182758621.0
39819712,0,26,2024-05-11,160.0,38400000000.0,1,1,4,4,4,6.0,5.0,240000000.0
37183279,1,9,2024-05-11,50.0,10490000000.0,2,3,3,3,3,7.0,4.0,209800000.0
39819697,2,2,2024-05-11,93.0,11500000000.0,2,3,6,5,4,5.0,5.4,123655914.0
39816584,2,1,2024-05-11,120.0,57300000000.0,2,1,4,4,5,6.0,5.0,477500000.0
37567788,0,15,2024-05-11,90.0,17100000000.0,0,1,5,4,3,15.0,8.0,190000000.0
39712093,2,29,2024-05-11,80.0,13900000000.0,2,3,15,15,9,2.0,7.5,173750000.0
39769990,2,11,2024-05-06,56.0,6200000000.0,2,1,4,4,5,6.0,5.4,110714286.0
37966083,2,15,2024-05-11,90.0,14990000000.0,2,3,25,25,8,3.0,6.0,166555556.0
39442980,0,26,2024-05-11,110.0,25000000000.0,2,3,4,4,3,8.0,6.0,227272727.0
38229595,0,23,2024-05-11,160.0,46000000000.0,2,3,5,5,5,10.0,12.0,287500000.0
39819841,2,15,2024-05-11,90.0,25000000000.0,2,1,24,24,7,8.0,8.0,277777778.0
39796053,2,23,2024-05-09,45.0,6300000000.0,2,0,4,3,4,3.5,3.5,140000000.0
38657590,0,11,2024-05-11,116.0,33500000000.0,2,0,7,5,5,6.0,7.0,288793103.0
39818832,2,22,2024-05-11,40.0,5500000000.0,2,3,4,4,5,8.0,5.0,137500000.0
39818823,0,11,2024-05-11,185.0,33000000000.0,1,1,6,9,3,6.0,5.0,178378378.0
39626062,2,26,2024-05-11,95.0,29500000000.0,2,3,10,10,8,4.0,5.0,310526316.0
39511535,2,26,2024-05-07,200.0,40000000000.0,1,1,36,4,8,6.0,8.0,200000000.0
39817712,2,26,2024-05-11,160.0,35000000000.0,1,1,4,4,2,6.0,10.0,218750000.0
39596912,0,2,2024-05-11,148.0,22000000000.0,2,2,10,4,5,8.0,20.0,148648649.0
39819813,2,23,2024-05-11,52.0,11950000000.0,2,1,4,4,5,5.0,5.6,229807692.0
39625097,2,10,2024-05-05,45.0,7500000000.0,2,3,4,4,6,3.5,3.8,166666667.0
39320833,1,29,2024-05-11,63.0,25000000000.0,2,0,4,4,4,16.0,4.2,396825397.0
39818537,1,10,2024-05-11,98.0,17000000000.0,2,1,4,4,5,6.0,5.0,173469388.0
39818771,2,4,2024-05-11,55.0,9900000000.0,2,3,4,4,5,6.0,5.0,180000000.0
39818538,0,11,2024-05-11,170.0,27500000000.0,1,1,4,5,4,6.0,9.0,161764706.0
38883734,0,11,2024-05-06,100.0,16200000000.0,2,3,4,4,5,6.0,5.0,162000000.0
39690047,0,15,2024-05-11,236.0,58000000000.0,2,1,4,4,3,25.0,8.0,245762712.0
39642580,1,29,2024-05-11,75.0,35000000000.0,2,3,6,6,5,10.0,7.0,466666667.0
39765046,2,10,2024-05-06,30.0,3750000000.0,2,3,3,4,5,6.0,5.0,125000000.0
38785617,2,10,2024-05-06,38.0,4200000000.0,2,3,3,4,5,6.0,3.06,110526316.0
39660489,2,15,2024-05-11,100.0,21500000000.0,2,3,22,22,7,4.0,7.5,215000000.0
39659802,0,10,2024-05-11,195.0,45000000000.0,2,3,5,4,4,15.0,15.5,230769231.0
38415019,1,29,2024-05-11,560.0,180000000000.0,2,1,4,4,3,6.0,13.5,321428571.0
37910136,1,7,2024-05-11,554.0,565000000000.0,2,1,4,4,5,6.0,16.0,1019855596.0
38514985,1,26,2024-05-11,300.0,110000000000.0,2,1,5,5,4,6.0,15.0,366666667.0
38139582,0,11,2024-05-11,80.0,20500000000.0,2,3,4,4,4,40.0,4.4,256250000.0
39679457,1,7,2024-05-11,116.0,65000000000.0,2,3,4,4,4,25.0,5.0,560344828.0
39360836,2,29,2024-05-11,62.0,10000000000.0,2,3,4,5,5,2.5,5.9,161290323.0
39818671,2,29,2024-05-11,40.0,6500000000.0,2,0,4,4,4,3.5,3.8,162500000.0
39270767,2,29,2024-05-11,100.0,35000000000.0,2,3,10,7,7,8.0,8.0,350000000.0
39774018,2,29,2024-05-07,50.0,18000000000.0,2,3,4,4,4,10.0,4.0,360000000.0
39818653,1,11,2024-05-11,54.0,15200000000.0,2,3,5,5,5,15.0,4.0,281481481.0
39627804,0,13,2024-05-11,220.0,8800000000.0,0,3,4,4,3,13.5,10.0,40000000.0
39819663,0,4,2024-05-11,200.0,68000000000.0,2,3,4,4,4,20.0,15.0,340000000.0
38551080,2,26,2024-05-11,90.0,21300000000.0,2,1,5,5,5,10.0,5.0,236666667.0
39818635,2,7,2024-05-11,51.0,7500000000.0,2,1,3,4,3,3.0,3.5,147058824.0
39788126,2,29,2024-05-08,75.0,11000000000.0,2,3,15,15,7,3.0,6.0,146666667.0
39426216,1,1,2024-05-11,75.0,23500000000.0,1,1,4,4,5,6.0,5.0,313333333.0
39762261,2,29,2024-05-06,65.0,15800000000.0,2,0,4,7,7,6.0,4.0,243076923.0
39516244,3,15,2024-05-11,93.0,31000000000.0,2,3,4,5,5,15.0,6.0,333333333.0
39765730,2,4,2024-05-06,50.0,14600000000.0,2,0,4,7,7,6.0,5.0,292000000.0
39676340,2,1,2024-05-07,44.0,14500000000.0,2,3,3,4,5,6.0,4.5,329545455.0
39430891,0,15,2024-05-11,152.0,58000000000.0,2,3,5,5,5,14.0,8.0,381578947.0
39788593,1,26,2024-05-08,67.0,27000000000.0,2,0,4,4,4,50.0,4.1,402985075.0
39719458,2,7,2024-05-11,40.0,8790000000.0,2,3,5,5,6,4.0,3.7,219750000.0
39819354,2,12,2024-05-11,43.0,6800000000.0,2,3,4,4,5,6.0,5.0,158139535.0
39714827,2,1,2024-05-11,72.0,22600000000.0,1,1,3,3,5,6.0,7.0,313888889.0
39799370,2,11,2024-05-09,40.0,4200000000.0,2,3,4,4,4,6.0,5.0,105000000.0
39261538,1,2,2024-05-11,295.0,135000000000.0,2,1,4,4,8,6.0,16.0,457627119.0
36628829,0,10,2024-05-11,190.0,23500000000.0,2,3,6,4,4,6.0,11.0,123684211.0
30292794,2,8,2024-05-09,35.0,2950000000.0,2,3,4,4,5,4.0,4.0,84285714.0
39777230,2,1,2024-05-07,76.0,15200000000.0,1,1,4,4,8,6.0,5.0,200000000.0
39819344,2,12,2024-05-11,33.0,3150000000.0,2,3,5,3,5,2.0,4.0,95454545.0
39795127,0,5,2024-05-08,192.5,33000000000.0,1,1,4,4,4,6.0,5.0,171428571.0
39819346,1,11,2024-05-11,45.0,9500000000.0,2,3,6,4,5,6.0,4.0,211111111.0
39589920,2,4,2024-05-11,54.0,13500000000.0,1,1,4,4,5,6.0,5.45,250000000.0
39788566,2,10,2024-05-08,75.0,17380000000.0,2,3,5,5,7,6.0,5.5,231733333.0
39819337,2,4,2024-05-11,60.0,12500000000.0,2,3,4,4,6,6.0,5.0,208333333.0
33369463,0,11,2024-05-11,70.0,13500000000.0,1,1,4,4,5,12.0,4.7,192857143.0
39554550,2,15,2024-05-11,62.0,9900000000.0,2,1,4,4,5,6.0,4.3,159677419.0
39777840,2,1,2024-05-07,180.0,60000000000.0,2,3,6,4,5,6.0,15.0,333333333.0
39818378,2,29,2024-05-11,59.0,9800000000.0,2,3,12,4,8,6.0,4.7,166101695.0
39819317,1,29,2024-05-11,27.0,11800000000.0,1,1,4,6,6,6.0,5.0,437037037.0
38655796,2,12,2024-05-11,55.0,17000000000.0,2,3,6,7,7,8.0,4.0,309090909.0
39819308,2,4,2024-05-11,40.0,15000000000.0,2,3,4,4,5,6.0,5.0,375000000.0
39464432,1,4,2024-05-11,270.0,195000000000.0,2,3,4,4,9,6.0,11.0,722222222.0
39283084,1,7,2024-05-11,110.0,65800000000.0,2,3,4,4,5,6.0,5.0,598181818.0
39818513,0,11,2024-05-11,170.0,27500000000.0,1,1,4,5,4,6.0,9.0,161764706.0
39659496,2,29,2024-05-11,40.0,7700000000.0,2,3,4,5,6,6.0,3.8,192500000.0
39788745,2,29,2024-05-08,36.0,8960000000.0,2,3,3,5,6,5.0,3.5,248888889.0
39818516,2,11,2024-05-11,45.0,3800000000.0,2,3,6,4,5,6.0,5.0,84444444.0
39819458,2,22,2024-05-11,46.0,6900000000.0,2,1,4,4,7,6.0,5.0,150000000.0
39374862,1,9,2024-05-11,25.0,13500000000.0,2,3,2,2,3,25.0,3.2,540000000.0
38424281,2,1,2024-05-11,75.0,13800000000.0,2,1,4,4,5,6.0,6.0,184000000.0
39818492,2,4,2024-05-11,46.0,8350000000.0,1,1,4,4,6,6.0,5.0,181521739.0
39818469,1,15,2024-05-11,100.0,20000000000.0,2,1,4,4,5,6.0,5.0,200000000.0
39709414,2,4,2024-05-11,45.0,13000000000.0,2,1,5,4,5,6.0,5.6,288888889.0
39014477,0,12,2024-05-11,176.0,35000000000.0,1,1,4,4,4,6.0,5.0,198863636.0
39097722,2,26,2024-05-11,69.0,9500000000.0,2,1,4,4,5,6.0,5.0,137681159.0
39626754,2,12,2024-05-11,72.0,12900000000.0,2,0,4,4,5,9.0,4.8,179166667.0
39818480,2,8,2024-05-11,43.0,2500000000.0,1,1,4,3,5,6.0,5.0,58139535.0
38758818,0,15,2024-05-11,312.0,131000000000.0,2,1,4,4,4,20.0,15.0,419871795.0
39818453,0,15,2024-05-11,69.0,23800000000.0,2,3,3,4,5,6.0,9.0,344927536.0
39761635,2,4,2024-05-06,52.0,12000000000.0,1,1,4,3,5,6.0,5.0,230769231.0
26414994,2,8,2024-05-07,37.0,2960000000.0,2,3,3,4,4,3.0,4.0,80000000.0
39818439,2,29,2024-05-11,95.0,35000000000.0,1,1,4,4,7,6.0,7.0,368421053.0
39818429,2,23,2024-05-11,62.0,10000000000.0,2,3,14,14,8,3.0,6.5,161290323.0
36941566,2,15,2024-05-08,100.0,32000000000.0,2,0,4,4,8,6.0,6.8,320000000.0
39628689,2,10,2024-05-11,35.0,4600000000.0,2,0,4,4,5,6.0,5.0,131428571.0
39819384,0,10,2024-05-11,280.0,52000000000.0,2,1,4,4,4,7.0,14.0,185714286.0
39628938,2,7,2024-05-11,30.0,4950000000.0,2,0,3,4,5,6.0,5.0,165000000.0
39795418,2,4,2024-05-08,45.0,13200000000.0,2,3,4,3,5,6.0,5.0,293333333.0
39819378,2,1,2024-05-11,18.0,4680000000.0,2,3,3,4,5,3.0,3.0,260000000.0
39648053,2,10,2024-05-11,35.0,4950000000.0,2,1,4,3,4,2.5,5.0,141428571.0
39722435,2,7,2024-05-11,45.0,8900000000.0,2,3,4,3,4,5.0,5.0,197777778.0
39628833,2,10,2024-05-11,33.0,4750000000.0,2,3,3,4,5,6.0,5.0,143939394.0
39768363,2,11,2024-05-06,35.0,2550000000.0,1,0,3,4,4,6.0,5.0,72857143.0
39718065,2,7,2024-05-11,45.0,10600000000.0,2,3,6,4,5,5.0,5.0,235555556.0
39722467,1,10,2024-05-11,37.0,8500000000.0,2,3,3,5,6,4.5,5.0,229729730.0
39630383,2,10,2024-05-11,33.0,5200000000.0,2,3,3,4,5,4.0,4.0,157575758.0
39719474,2,10,2024-05-11,49.0,8500000000.0,2,0,4,4,5,6.0,5.0,173469388.0
37442188,2,18,2024-05-11,930.0,6000000000.0,0,1,4,4,5,6.0,31.0,6451613.0
39819361,2,4,2024-05-11,38.0,10800000000.0,2,1,4,4,4,6.0,5.0,284210526.0
39253070,2,5,2024-05-11,65.7,3610000000.0,1,1,4,4,5,3.0,4.5,54946728.0
39818291,2,11,2024-05-11,32.0,5000000000.0,2,1,3,5,5,5.0,5.0,156250000.0
39816579,2,1,2024-05-11,130.0,57800000000.0,2,1,4,4,5,6.0,5.0,444615385.0
39819193,2,12,2024-05-11,33.0,3650000000.0,2,3,3,4,5,6.0,5.0,110606061.0
39818284,2,7,2024-05-11,65.0,12500000000.0,2,1,4,4,7,6.0,5.0,192307692.0
39818279,2,17,2024-05-11,45.0,1760000000.0,2,0,2,2,2,6.0,5.0,39111111.0
39780257,2,10,2024-05-07,74.0,17000000000.0,2,1,6,4,7,6.0,5.0,229729730.0
38828334,0,28,2024-05-11,139.0,20000000000.0,2,1,7,5,4,20.0,20.0,143884892.0
39818273,1,7,2024-05-11,26.0,16300000000.0,2,3,2,3,4,15.0,4.0,626923077.0
38189129,2,10,2024-05-09,220.0,27000000000.0,2,0,2,3,3,4.0,5.0,122727273.0
36525279,2,12,2024-05-11,35.0,3500000000.0,2,1,3,4,5,6.0,5.0,100000000.0
39818252,0,11,2024-05-11,170.0,27000000000.0,0,2,5,5,4,21.5,8.5,158823529.0
38747214,0,15,2024-05-08,145.0,58000000000.0,1,1,4,4,5,6.0,5.0,400000000.0
39780532,2,1,2024-05-07,41.0,7200000000.0,2,3,4,4,4,6.0,4.5,175609756.0
39819112,0,21,2024-05-11,81.0,8400000000.0,1,1,4,4,4,15.0,4.5,103703704.0
39819148,2,10,2024-05-11,35.0,5830000000.0,2,3,3,4,5,2.5,5.0,166571429.0
39267727,3,22,2024-05-07,115.5,35500000000.0,2,1,6,6,5,30.0,6.0,307359307.0
39819142,0,11,2024-05-11,51.0,10950000000.0,2,3,4,3,4,12.0,7.0,214705882.0
39793035,1,9,2024-05-08,166.0,28900000000.0,2,3,6,4,3,6.0,6.5,174096386.0
39818353,2,22,2024-05-11,45.0,6500000000.0,1,1,7,6,6,6.0,5.0,144444444.0
39818354,2,22,2024-05-11,68.0,7750000000.0,2,1,4,4,2,6.0,4.1,113970588.0
39520601,0,4,2024-05-11,314.0,63000000000.0,2,0,3,5,5,6.0,13.0,200636943.0
39818352,2,17,2024-05-11,47.0,1700000000.0,1,1,3,2,3,6.0,5.0,36170213.0
39681944,2,29,2024-05-08,47.0,8900000000.0,2,0,10,10,7,3.0,8.0,189361702.0
