pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage,price_per_sqm
39622293,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-14,330.0,75000000000.0,Sổ đỏ/ sổ hồng,Khác,5,4,3,15.0,20.0,227272727.0
39848759,Nhà mặt phố,Hai Bà Trưng,2024-05-14,86.0,17980000000.0,Khác,Khác,4,5,5,3.0,6.5,209069767.0
39695568,Nhà biệt thự liền kề,Hoài Đức,2024-04-25,140.0,22300000000.0,Hợp đồng mua bán,Không nội thất,4,3,3,-1.0,-1.0,159285714.0
39848738,Nhà biệt thự liền kề,Hà Đông,2024-05-14,152.0,24000000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,157894737.0
38358854,Nhà riêng,Đống Đa,2024-05-14,58.0,26000000000.0,Sổ đỏ/ sổ hồng,Khác,4,6,7,5.0,10.0,448275862.0
39521978,Nhà riêng,Long Biên,2024-05-14,30.0,3980000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,-1.0,-1.0,132666667.0
39748997,Nhà mặt phố,Hoàng Mai,2024-05-14,39.0,15500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,7,-1.0,-1.0,397435897.0
35508628,Nhà riêng,Tây Hồ,2024-04-16,77.0,9600000000.0,Khác,Khác,4,4,4,4.0,4.2,124675325.0
39848756,Nhà biệt thự liền kề,Đống Đa,2024-05-14,70.0,24800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,5,10.0,5.5,354285714.0
39588224,Nhà riêng,Long Biên,2024-05-14,30.0,3500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,-1.0,-1.0,116666667.0
39848721,Nhà riêng,Đống Đa,2024-05-14,38.0,4900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,-1,4,-1.0,-1.0,128947368.0
35679872,Nhà biệt thự liền kề,Hà Đông,2024-05-14,180.0,28000000000.0,Sổ đỏ/ sổ hồng,Khác,4,4,3,12.0,9.0,155555556.0
39848391,Nhà riêng,Cầu Giấy,2024-05-14,45.0,13300000000.0,Sổ đỏ/ sổ hồng,Khác,4,5,5,7.0,3.7,295555556.0
39543762,Nhà riêng,Hoàn Kiếm,2024-05-14,90.0,28000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,-1.0,4.6,311111111.0
39848704,Nhà riêng,Hai Bà Trưng,2024-05-14,70.0,16800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,5,5,-1.0,4.3,240000000.0
39848705,Nhà riêng,Đống Đa,2024-05-14,17.0,3100000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,-1,-1.0,-1.0,182352941.0
39747772,Nhà biệt thự liền kề,Hoàng Mai,2024-05-14,200.0,56000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,7,4,13.0,10.0,280000000.0
39848428,Nhà riêng,Ba Đình,2024-05-14,46.0,14800000000.0,Khác,Khác,-1,-1,4,-1.0,4.0,321739130.0
39848700,Nhà mặt phố,Cầu Giấy,2024-05-14,68.0,21350000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,4,5,12.0,5.6,313970588.0
39848701,Nhà biệt thự liền kề,Cầu Giấy,2024-05-14,200.0,60000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,5,4,15.0,15.0,300000000.0
39847937,Nhà riêng,Nam Từ Liêm,2024-05-14,50.0,3890000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,-1.0,77800000.0
38443236,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-14,150.0,60000000000.0,Sổ đỏ/ sổ hồng,Không nội thất,4,4,4,-1.0,-1.0,400000000.0
39847601,Nhà riêng,Cầu Giấy,2024-05-14,55.0,8500000000.0,Sổ đỏ/ sổ hồng,Khác,3,-1,4,-1.0,4.0,154545455.0
39848674,Nhà riêng,Hoàng Mai,2024-05-14,51.0,4600000000.0,Sổ đỏ/ sổ hồng,Khác,5,5,5,-1.0,-1.0,90196078.0
39847407,Nhà riêng,Bắc Từ Liêm,2024-05-14,43.0,4250000000.0,Khác,Khác,4,3,5,3.0,5.4,98837209.0
39848669,Nhà biệt thự liền kề,Hà Đông,2024-05-14,152.0,24000000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,157894737.0
39533450,Nhà mặt phố,Long Biên,2024-05-14,65.0,11200000000.0,Sổ đỏ/ sổ hồng,Khác,4,3,4,-1.0,5.0,172307692.0
39841091,Nhà riêng,Tây Hồ,2024-05-14,41.0,6350000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,3.3,154878049.0
39524547,Nhà mặt phố,Long Biên,2024-05-14,42.0,16500000000.0,Khác,Khác,3,2,3,-1.0,-1.0,392857143.0
38987693,Nhà biệt thự liền kề,Hoài Đức,2024-05-10,94.4,11700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,4,-1.0,-1.0,123940678.0
38286266,Nhà biệt thự liền kề,Hà Đông,2024-05-14,73.0,15000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,19.5,5.3,205479452.0
39848869,Nhà riêng,Tây Hồ,2024-05-14,50.0,21000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,7,7,8.0,8.6,420000000.0
39512994,Nhà biệt thự liền kề,Hà Đông,2024-05-06,200.0,24000000000.0,Khác,Khác,6,6,4,30.0,-1.0,120000000.0
39678910,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-14,236.0,68000000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,288135593.0
39848341,Nhà mặt phố,Long Biên,2024-05-14,130.0,22000000000.0,Khác,Khác,-1,-1,-1,20.0,4.94,169230769.0
39798370,Nhà riêng,Hà Đông,2024-05-09,105.0,24500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,-1.0,233333333.0
39403694,Shophouse/Nhà phố thương mại,Nam Từ Liêm,2024-05-14,54.0,9600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,-1,-1.0,-1.0,177777778.0
39848548,Nhà riêng,Hoàng Mai,2024-05-14,49.0,12000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,-1,-1,4,-1.0,4.0,244897959.0
39768342,Nhà biệt thự liền kề,Tây Hồ,2024-05-06,320.0,86000000000.0,Sổ đỏ/ sổ hồng,Khác,4,5,-1,12.0,15.0,268750000.0
39457506,Nhà riêng,Hai Bà Trưng,2024-05-14,200.0,120000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,10,10,10,-1.0,-1.0,600000000.0
39848089,Nhà riêng,Nam Từ Liêm,2024-05-14,34.0,6480000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,6,6,3.0,4.0,190588235.0
39634062,Nhà riêng,Long Biên,2024-05-14,62.0,4800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,3,3.0,5.0,77419355.0
39848348,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-14,187.0,33500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,5,4,15.0,12.0,179144385.0
39848621,Nhà riêng,Tây Hồ,2024-05-14,63.0,10000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,158730159.0
39848327,Nhà riêng,Hoàng Mai,2024-05-14,50.0,15500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,5,16.0,3.6,310000000.0
39748042,Nhà mặt phố,Long Biên,2024-05-14,55.0,3250000000.0,Sổ đỏ/ sổ hồng,Cơ bản,1,1,1,4.0,4.0,59090909.0
39408228,Nhà riêng,Cầu Giấy,2024-04-29,42.0,7200000000.0,Sổ đỏ/ sổ hồng,Khác,9,9,5,-1.0,-1.0,171428571.0
39724294,Nhà riêng,Nam Từ Liêm,2024-05-14,66.0,12500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,13,13,7,3.0,4.0,189393939.0
39830850,Nhà riêng,Cầu Giấy,2024-05-12,40.0,9800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,5.0,6.3,245000000.0
39148221,Nhà riêng,Long Biên,2024-05-06,102.0,7800000000.0,Khác,Khác,6,4,4,2.5,6.5,76470588.0
39848357,Nhà riêng,Cầu Giấy,2024-05-14,90.0,14200000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,7,2.0,6.0,157777778.0
39822590,Nhà riêng,Hai Bà Trưng,2024-05-11,74.0,18000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,7,6,-1.0,5.8,243243243.0
38126401,Shophouse/Nhà phố thương mại,Hoàng Mai,2024-05-13,75.0,23500000000.0,Khác,Cơ bản,-1,-1,5,-1.0,-1.0,313333333.0
38282573,Nhà riêng,Tây Hồ,2024-05-14,274.0,42000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,6.0,20.0,153284672.0
38479142,Shophouse/Nhà phố thương mại,Hoàng Mai,2024-05-13,133.0,37000000000.0,Khác,Cơ bản,4,-1,5,-1.0,-1.0,278195489.0
39183204,Nhà biệt thự liền kề,Cầu Giấy,2024-05-14,170.0,56660000000.0,Khác,Khác,7,7,4,13.5,10.0,333294118.0
39713823,Nhà biệt thự liền kề,Hà Đông,2024-05-14,68.0,13500000000.0,Khác,Khác,-1,-1,-1,15.0,4.1,198529412.0
39847993,Nhà riêng,Hoài Đức,2024-05-14,30.0,2750000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,5,2.5,3.7,91666667.0
39848449,Nhà biệt thự liền kề,Long Biên,2024-05-14,220.0,25000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,4,3,20.0,15.0,113636364.0
39847880,Shophouse/Nhà phố thương mại,Hoài Đức,2024-05-14,90.0,17000000000.0,Hợp đồng mua bán,Khác,-1,-1,-1,-1.0,-1.0,188888889.0
39848448,Nhà riêng,Ba Đình,2024-05-14,45.0,15500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,10.0,4.0,344444444.0
39847380,Nhà riêng,Thanh Xuân,2024-05-14,27.0,6000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,-1.0,3.8,222222222.0
39847456,Nhà riêng,Đống Đa,2024-05-14,66.0,26500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,8,-1.0,5.8,401515152.0
39847740,Nhà riêng,Đống Đa,2024-05-14,33.0,4650000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,4,3.0,4.0,140909091.0
39847979,Nhà riêng,Đống Đa,2024-05-14,50.0,12500000000.0,Khác,Khác,4,4,6,-1.0,-1.0,250000000.0
39848282,Nhà riêng,Đống Đa,2024-05-14,15.0,2050000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,4,3.0,3.0,136666667.0
39848144,Nhà riêng,Hoàng Mai,2024-05-14,52.0,7000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,4,4,3.0,4.0,134615385.0
39751384,Nhà biệt thự liền kề,Hoài Đức,2024-05-14,386.0,40530000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,105000000.0
39655379,Nhà biệt thự liền kề,Tây Hồ,2024-05-14,336.0,97440000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,4,-1,-1.0,-1.0,290000000.0
39847447,Nhà riêng,Ba Đình,2024-05-14,45.0,6450000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,-1.0,-1.0,143333333.0
39746719,Nhà biệt thự liền kề,Cầu Giấy,2024-05-14,100.0,56000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,6.8,560000000.0
39847406,Nhà mặt phố,Đống Đa,2024-05-14,95.0,56000000000.0,Khác,Khác,-1,-1,6,-1.0,6.6,589473684.0
39848133,Nhà riêng,Hai Bà Trưng,2024-05-14,83.0,16800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,7,7,6.0,5.8,202409639.0
39836765,Nhà biệt thự liền kề,Tây Hồ,2024-05-13,324.0,90720000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,4,4,-1.0,12.0,280000000.0
39848376,Nhà riêng,Đống Đa,2024-05-14,106.0,72000000000.0,Sổ đỏ/ sổ hồng,Khác,16,16,10,5.0,8.0,679245283.0
39848385,Nhà riêng,Hai Bà Trưng,2024-05-14,70.0,16900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,10,10,6,-1.0,4.5,241428571.0
39848360,Nhà biệt thự liền kề,Hà Đông,2024-05-14,76.5,17500000000.0,Khác,Khác,-1,-1,5,-1.0,-1.0,228758170.0
39848359,Nhà riêng,Đống Đa,2024-05-14,46.0,8000000000.0,Sổ đỏ/ sổ hồng,Không nội thất,3,3,4,-1.0,5.9,173913043.0
38293087,Nhà biệt thự liền kề,Hoàng Mai,2024-05-14,83.5,15030000000.0,Khác,Khác,-1,-1,5,-1.0,-1.0,180000000.0
39848362,Nhà riêng,Thanh Xuân,2024-05-14,40.0,7800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,5,6,2.0,3.8,195000000.0
39848598,Nhà riêng,Thanh Xuân,2024-05-14,40.0,12900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,4,7.0,4.2,322500000.0
39784285,Nhà riêng,Tây Hồ,2024-05-08,101.0,39000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,10,13.0,5.6,386138614.0
39818916,Nhà biệt thự liền kề,Cầu Giấy,2024-05-11,60.0,17500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,5.5,291666667.0
39634771,Nhà biệt thự liền kề,Hà Đông,2024-05-14,75.0,14800000000.0,Khác,Khác,-1,-1,-1,15.0,5.0,197333333.0
39847493,Nhà riêng,Bắc Từ Liêm,2024-05-14,35.0,4600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,5,2.5,3.0,131428571.0
39848561,Nhà biệt thự liền kề,Hoàng Mai,2024-05-14,60.0,14500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,5,6,10.0,5.0,241666667.0
39848432,Nhà biệt thự liền kề,Gia Lâm,2024-05-14,167.0,45000000000.0,Sổ đỏ/ sổ hồng,Khác,4,4,3,13.0,12.0,269461078.0
39848511,Nhà biệt thự liền kề,Gia Lâm,2024-05-14,288.0,63000000000.0,Sổ đỏ/ sổ hồng,Không nội thất,4,4,3,13.0,16.0,218750000.0
39848316,Nhà riêng,Hà Đông,2024-05-14,30.0,3700000000.0,Sổ đỏ/ sổ hồng,Khác,4,3,5,-1.0,4.3,123333333.0
39848333,Nhà biệt thự liền kề,Long Biên,2024-05-14,173.0,26000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,4,-1.0,-1.0,150289017.0
39847588,Nhà riêng,Đống Đa,2024-05-14,70.0,15000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,12,12,7,5.0,4.2,214285714.0
39848527,Nhà biệt thự liền kề,Long Biên,2024-05-14,107.0,26700000000.0,Khác,Khác,-1,-1,-1,-1.0,7.0,249532710.0
39733924,Nhà riêng,Long Biên,2024-05-13,42.0,6900000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,-1,5,3.0,6.0,164285714.0
39846174,Nhà biệt thự liền kề,Hà Đông,2024-05-14,52.0,10920000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,30.0,7.0,210000000.0
39267135,Nhà riêng,Ba Đình,2024-05-14,130.0,32000000000.0,Khác,Khác,35,35,10,-1.0,10.0,246153846.0
39608651,Nhà riêng,Ba Đình,2024-05-06,70.0,5950000000.0,Sổ đỏ/ sổ hồng,Khác,2,3,4,-1.0,5.0,85000000.0
39793948,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-08,200.0,33900000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,-1.0,12.0,169500000.0
39742718,Nhà riêng,Đống Đa,2024-05-03,39.0,8200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,4,-1.0,-1.0,210256410.0
39848215,Nhà riêng,Thanh Xuân,2024-05-14,45.0,7500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,-1,5,-1.0,-1.0,166666667.0
39545350,Nhà riêng,Thanh Xuân,2024-05-14,40.0,8300000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,5,6,4.0,3.8,207500000.0
39386884,Nhà riêng,Tây Hồ,2024-05-14,43.0,9900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,7,-1,6,10.0,-1.0,230232558.0
38745813,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-02,123.8,23900000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,193053312.0
39848478,Nhà riêng,Thanh Xuân,2024-05-14,87.0,12500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,5,5.0,9.0,143678161.0
39848479,Nhà mặt phố,Thanh Xuân,2024-05-14,78.0,51300000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,6,9,15.0,6.3,657692308.0
39502691,Nhà riêng,Cầu Giấy,2024-05-14,35.0,6800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,5,6,2.5,4.1,194285714.0
39448271,Nhà riêng,Nam Từ Liêm,2024-05-14,71.0,16200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,15,15,9,3.0,4.2,228169014.0
39394300,Nhà riêng,Cầu Giấy,2024-05-14,45.0,15000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,6,5,6,6.0,3.5,333333333.0
39684617,Nhà mặt phố,Hai Bà Trưng,2024-05-14,55.0,25500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,6,-1.0,4.0,463636364.0
39610893,Nhà riêng,Thanh Trì,2024-05-06,46.0,5200000000.0,Sổ đỏ/ sổ hồng,Khác,4,3,4,-1.0,-1.0,113043478.0
39847788,Nhà riêng,Đống Đa,2024-05-14,55.0,8200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,3,4,3.5,-1.0,149090909.0
39746292,Nhà mặt phố,Cầu Giấy,2024-05-14,110.0,48000000000.0,Khác,Khác,1,1,1,-1.0,6.0,436363636.0
38379422,Nhà biệt thự liền kề,Hoàng Mai,2024-05-14,146.0,26280000000.0,Khác,Khác,-1,-1,4,27.0,-1.0,180000000.0
39848351,Nhà mặt phố,Thanh Xuân,2024-05-14,88.0,25500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,21.0,3.9,289772727.0
39611371,Nhà biệt thự liền kề,Thanh Xuân,2024-05-14,98.0,35000000000.0,Sổ đỏ/ sổ hồng,Khác,4,5,5,12.0,7.5,357142857.0
39848342,Nhà riêng,Hai Bà Trưng,2024-05-14,90.0,16000000000.0,Sổ đỏ/ sổ hồng,Khác,6,6,7,5.0,6.0,177777778.0
39848286,Nhà riêng,Bắc Từ Liêm,2024-05-14,83.0,12900000000.0,Khác,Đầy đủ,13,13,5,6.0,6.0,155421687.0
39840825,Nhà riêng,Tây Hồ,2024-05-14,85.0,12600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,2,2,-1.0,7.05,148235294.0
39846333,Nhà riêng,Hà Đông,2024-05-14,47.0,5800000000.0,Sổ đỏ/ sổ hồng,Không nội thất,-1,-1,-1,-1.0,4.0,123404255.0
39847857,Nhà riêng,Hoàng Mai,2024-05-14,65.0,13000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,6,4,5,-1.0,4.2,200000000.0
39847421,Nhà riêng,Bắc Từ Liêm,2024-05-14,100.0,23000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,26,27,9,10.0,7.0,230000000.0
39847674,Nhà biệt thự liền kề,Hoàng Mai,2024-05-14,120.0,24000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,5,-1.0,-1.0,200000000.0
39848105,Nhà riêng,Hai Bà Trưng,2024-05-14,35.0,5550000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,2.5,4.5,158571429.0
39847260,Nhà biệt thự liền kề,Hoài Đức,2024-05-14,100.0,16500000000.0,Khác,Khác,4,4,4,12.0,-1.0,165000000.0
39847606,Nhà mặt phố,Hà Đông,2024-05-14,49.0,5150000000.0,Khác,Khác,-1,-1,3,-1.0,4.0,105102041.0
39848312,Nhà mặt phố,Tây Hồ,2024-05-14,63.0,39500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,6,6,25.0,5.94,626984127.0
39072459,Nhà biệt thự liền kề,Hà Đông,2024-05-14,110.0,15500000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,140909091.0
39100552,Nhà biệt thự liền kề,Hà Đông,2024-05-14,110.0,17000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,154545455.0
39847918,Nhà riêng,Bắc Từ Liêm,2024-05-14,50.0,6850000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,5.0,6.2,137000000.0
39847584,Nhà riêng,Hai Bà Trưng,2024-05-14,85.0,16800000000.0,Sổ đỏ/ sổ hồng,Khác,6,7,7,10.0,5.5,197647059.0
39848216,Nhà riêng,Cầu Giấy,2024-05-14,30.0,5380000000.0,Sổ đỏ/ sổ hồng,Khác,3,4,5,-1.0,-1.0,179333333.0
29329495,Nhà riêng,Hoàng Mai,2024-05-14,35.0,3850000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,3.0,4.0,110000000.0
39848193,Nhà riêng,Cầu Giấy,2024-05-14,58.0,12800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,-1,-1,-1,-1.0,-1.0,220689655.0
39848039,Nhà riêng,Bắc Từ Liêm,2024-05-14,37.0,3970000000.0,Sổ đỏ/ sổ hồng,Khác,4,3,2,2.5,4.0,107297297.0
39683207,Nhà riêng,Cầu Giấy,2024-05-14,60.0,20600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,6,5,-1.0,-1.0,343333333.0
39536576,Nhà riêng,Cầu Giấy,2024-05-14,35.0,7200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,-1.0,-1.0,205714286.0
37273831,Nhà biệt thự liền kề,Đông Anh,2024-05-14,80.0,5800000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,5.0,72500000.0
39847946,Nhà riêng,Hai Bà Trưng,2024-05-14,83.0,16800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,7,5.0,5.8,202409639.0
39827973,Nhà biệt thự liền kề,Hà Đông,2024-05-12,82.5,15200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,-1,5,-1.0,5.2,184242424.0
39847722,Nhà riêng,Đống Đa,2024-05-14,34.0,4250000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,3.0,4.0,125000000.0
29153393,Nhà biệt thự liền kề,Long Biên,2024-05-14,90.0,23000000000.0,Sổ đỏ/ sổ hồng,Không nội thất,5,4,5,22.0,6.0,255555556.0
39848306,Nhà biệt thự liền kề,Gia Lâm,2024-05-14,391.3,45000000000.0,Sổ đỏ/ sổ hồng,Không nội thất,10,10,3,13.0,36.28,115001278.0
39847900,Nhà mặt phố,Bắc Từ Liêm,2024-05-14,120.0,15600000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,4.0,130000000.0
37903035,Nhà mặt phố,Hoàn Kiếm,2024-05-14,268.0,86000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,3,-1.0,-1.0,320895522.0
39592216,Nhà mặt phố,Hai Bà Trưng,2024-05-14,63.0,28000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,-1.0,444444444.0
39639867,Nhà riêng,Thanh Xuân,2024-05-14,116.0,24000000000.0,Khác,Khác,28,28,7,-1.0,6.5,206896552.0
39640075,Nhà riêng,Hà Đông,2024-05-14,30.0,4900000000.0,Khác,Khác,-1,-1,5,-1.0,-1.0,163333333.0
39535450,Nhà riêng,Đống Đa,2024-05-14,47.32,5980000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,4,-1.0,-1.0,126373626.0
39847980,Nhà riêng,Cầu Giấy,2024-05-14,65.0,13500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,4.0,5.2,207692308.0
39847251,Nhà biệt thự liền kề,Hà Đông,2024-05-14,300.0,40000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,4,4,10.0,15.0,133333333.0
39847348,Nhà riêng,Tây Hồ,2024-05-14,32.0,5900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,5,-1.0,-1.0,184375000.0
39847984,Nhà biệt thự liền kề,Long Biên,2024-05-14,257.0,69900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,7,4,-1.0,-1.0,271984436.0
39847565,Nhà riêng,Long Biên,2024-05-14,61.0,4650000000.0,Khác,Khác,-1,-1,3,-1.0,-1.0,76229508.0
39789112,Nhà riêng,Hà Đông,2024-05-08,32.0,3450000000.0,Sổ đỏ/ sổ hồng,Cơ bản,1,1,1,3.0,3.1,107812500.0
39848289,Nhà riêng,Thanh Xuân,2024-05-14,43.0,7200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,3,4,3.5,3.1,167441860.0
39847864,Nhà riêng,Long Biên,2024-05-14,93.0,15200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,-1,5,-1.0,-1.0,163440860.0
39848004,Nhà riêng,Chương Mỹ,2024-05-14,86.71,2390000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,27563142.0
39847756,Nhà riêng,Bắc Từ Liêm,2024-05-14,30.0,3800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,4,5,2.5,3.5,126666667.0
39751780,Nhà riêng,Long Biên,2024-05-14,94.0,16000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,1,4,8.0,8.3,170212766.0
39847213,Nhà riêng,Đống Đa,2024-05-14,65.0,26000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,7,-1.0,5.1,400000000.0
39847289,Nhà riêng,Hà Đông,2024-05-14,45.0,7400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,-1,5,-1.0,-1.0,164444444.0
39848236,Nhà riêng,Ba Đình,2024-05-14,46.0,6390000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,-1,5,-1.0,-1.0,138913043.0
39832974,Nhà mặt phố,Đống Đa,2024-05-13,67.0,30000000000.0,Sổ đỏ/ sổ hồng,Khác,4,-1,5,-1.0,4.0,447761194.0
39675530,Nhà biệt thự liền kề,Hai Bà Trưng,2024-05-14,142.0,24700000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,4,2.3,7.0,173943662.0
39847470,Nhà riêng,Long Biên,2024-05-14,43.0,5350000000.0,Sổ đỏ/ sổ hồng,Khác,3,4,5,3.0,3.8,124418605.0
39813981,Nhà riêng,Đống Đa,2024-05-14,30.0,5300000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,5,-1.0,-1.0,176666667.0
39229156,Nhà mặt phố,Bắc Từ Liêm,2024-05-14,185.0,30000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,3,13.0,7.0,162162162.0
39847672,Nhà biệt thự liền kề,Gia Lâm,2024-05-14,108.0,22500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,208333333.0
39607356,Nhà riêng,Cầu Giấy,2024-05-14,56.0,6350000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,6,6,4.0,4.6,113392857.0
