pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
39823910,Nhà biệt thự liền kề,Hoàng Mai,11/05/2024,55 m²,"13,98 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản.,3 phòng,4 phòng,5 tầng,,
39858394,Nhà riêng,Quốc Oai,15/05/2024,65 m²,"2,65 tỷ",Sổ đỏ/ Sổ hồng.,"Đầy đủ Nội thất bao gồm tủ bếp, thiết bị vệ sinh, hệ thống cửa đầy đủ, điện nước, máy bơm, bồn nước, tay vịn cầu thang. Bếp âm, hút mùi, 2 nóng lạnh, kệ tivi...",3 phòng,3 phòng,4 tầng,,
39758326,Nhà riêng,Đống Đa,05/05/2024,25 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,6 tầng,,"3,2 m"
39622443,Nhà riêng,Long Biên,09/05/2024,35 m²,"4,25 tỷ",Sổ đỏ,Đầy đủ.,3 phòng,4 phòng,5 tầng,5 m,"4,5 m"
39537193,Nhà riêng,Đống Đa,11/05/2024,46 m²,"13,8 tỷ",Sổ đỏ/ Sổ hồng,,,,8 tầng,,"3,55 m"
38672743,Nhà mặt phố,Đống Đa,07/05/2024,240 m²,155 tỷ,Sổ đỏ/ Sổ hồng,,,,10 tầng,,10 m
38139717,Nhà biệt thự liền kề,Gia Lâm,08/05/2024,100 m²,"17,5 tỷ",Đã có sổ đỏ,,,,,,
39781152,Nhà riêng,Đống Đa,07/05/2024,105 m²,20 tỷ,Sổ đỏ/ Sổ hồng,,,,5 tầng,,"4,5 m"
39362762,Nhà riêng,Đống Đa,13/05/2024,70 m²,26 tỷ,Sổ đỏ/ Sổ hồng,,,,8 tầng,,"5,5 m"
39847986,Nhà riêng,Đống Đa,14/05/2024,63 m²,"26,8 tỷ",Sổ đỏ/ Sổ hồng,,,,8 tầng,6 m,"5,55 m"
39859016,Nhà mặt phố,Bắc Từ Liêm,15/05/2024,100 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,7 m,14 m
39859015,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,120 m²,23 tỷ,,Nhà full nội thất đẹp.,4 phòng,,,,
39639624,Nhà riêng,Hai Bà Trưng,15/05/2024,85 m²,"25,79 tỷ",,Đầy đủ.,4 phòng,5 phòng,5 tầng,3 m,5 m
39859022,Nhà riêng,Cầu Giấy,15/05/2024,80 m²,"22,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,
39859019,Nhà riêng,Cầu Giấy,15/05/2024,50 m²,"18,6 tỷ",Sổ đỏ/ Sổ hồng,,11 phòng,11 phòng,9 tầng,6 m,"4,3 m"
39858991,Nhà mặt phố,Đống Đa,15/05/2024,90 m²,28 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,2 tầng,,"4,2 m"
39792085,Nhà biệt thự liền kề,Đống Đa,08/05/2024,105 m²,20 tỷ,Sổ đỏ/ Sổ hồng,,,,5 tầng,,"4,7 m"
37450501,Nhà biệt thự liền kề,Cầu Giấy,11/05/2024,180 m²,39 tỷ,Sổ đỏ/ Sổ hồng,,,,5 tầng,8 m,8 m
39858592,Nhà mặt phố,Long Biên,15/05/2024,45 m²,"11,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,7 m,5 m
