pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,house_orientation,balcony_orientation,entrance,frontage
39855000,Nhà riêng,Thanh Xuân,15/05/2024,43 m²,"7,2 tỷ",Sổ đỏ/sổ hồng.,,4 phòng,3 phòng,4 tầng,,,,
39511148,Nhà biệt thự liền kề,Nam Từ Liêm,11/05/2024,"88,5 m²","12,3 tỷ",Sổ đỏ,,,,5 tầng,,,,
32210486,Nhà biệt thự liền kề,Hà Đông,16/05/2024,82 m²,19 tỷ,,,4 phòng,,5 tầng,Tây - Nam,,,"4,5 m"
39854199,Nhà mặt phố,Hà Đông,15/05/2024,45 m²,9 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,3 phòng,4 tầng,Nam,Nam,6 m,"3,7 m"
35726554,Nhà biệt thự liền kề,Hà Đông,15/05/2024,180 m²,36 tỷ,Sổ đỏ,Cơ bản,4 phòng,4 phòng,3 tầng,Tây - Bắc,,13 m,9 m
30277666,Nhà biệt thự liền kề,Hà Đông,16/05/2024,108 m²,285 triệu/m²,,,,,5 tầng,,,,
38926970,Nhà mặt phố,Tây Hồ,09/05/2024,220 m²,200 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,6 tầng,,,8 m,9 m
39855585,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,121 m²,"29,5 tỷ",Sổ đỏ,,,,4 tầng,,,,
39821201,Nhà riêng,Nam Từ Liêm,13/05/2024,41 m²,"7,6 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản:,,,6 tầng,,,"3,8 m",
39808647,Nhà riêng,Ba Đình,10/05/2024,50 m²,"12,9 tỷ",Sổ đỏ,Đầy đủ,4 phòng,4 phòng,5 tầng,,,4 m,4 m
39822715,Nhà riêng,Cầu Giấy,11/05/2024,50 m²,"8,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,,5 m,"3,6 m"
39854657,Nhà mặt phố,Đống Đa,15/05/2024,40 m²,13 tỷ,,,3 phòng,3 phòng,4 tầng,,,40 m,"5,24 m"
39855432,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,63 m²,20 tỷ,,,4 phòng,3 phòng,4 tầng,,,,20 m
39855855,Nhà riêng,Tây Hồ,15/05/2024,39 m²,"5,95 tỷ",Sổ đỏ,,4 phòng,4 phòng,5 tầng,,,5 m,"3,8 m"
38822531,Nhà riêng,Hai Bà Trưng,15/05/2024,50 m²,"6,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,,5 tầng,,,,
39855117,Nhà biệt thự liền kề,Nam Từ Liêm,15/05/2024,144 m²,"34,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,,15 m,16 m
39855469,Nhà riêng,Đống Đa,15/05/2024,33 m²,"4,98 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,
39617433,Nhà mặt phố,Hà Đông,15/05/2024,83 m²,"16,3 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,"5,4 m"
39851826,Nhà mặt phố,Hà Đông,14/05/2024,"82,5 m²","16,8 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,5 tầng,,,,
39855627,Nhà biệt thự liền kề,Hà Đông,15/05/2024,90 m²,"12,5 tỷ",,Đầy đủ,,,4 tầng,,,,
39855623,Nhà riêng,Hà Đông,15/05/2024,30 m²,"1,73 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,2 phòng,3 tầng,,,,
39148561,Nhà biệt thự liền kề,Hà Đông,08/05/2024,90 m²,"16,8 tỷ",Sổ hồng,,,,4 tầng,,,,
39853724,Nhà riêng,Hà Đông,15/05/2024,45 m²,"7,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,,4 m,6 m
39855380,Nhà mặt phố,Đống Đa,15/05/2024,90 m²,520 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,7 tầng,,,40 m,"6,5 m"
39792879,Nhà mặt phố,Hai Bà Trưng,08/05/2024,317 m²,96 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,,,1 tầng,,,,
37934539,Nhà riêng,Gia Lâm,13/05/2024,60 m²,"4,5 tỷ",,,,,4 tầng,,,,6 m
39260619,Nhà biệt thự liền kề,Hà Đông,15/05/2024,250 m²,Thỏa thuận,,,,,,,,,
39500661,Nhà riêng,Hà Đông,15/05/2024,30 m²,"3,5 tỷ",,"Full nội thất. Đồ thiếu máy giặt tivi, điều hòa.",3 phòng,4 phòng,5 tầng,,,,
39855885,Nhà riêng,Đống Đa,15/05/2024,35 m²,"4,98 tỷ",,Đầy đủ,4 phòng,4 phòng,5 tầng,,,3 m,
39854626,Nhà riêng,Đống Đa,15/05/2024,45 m²,"13,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,8 tầng,,,8 m,"3,6 m"
39855670,Nhà riêng,Hà Đông,15/05/2024,45 m²,"4,15 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,5 tầng,,,,
39738649,Nhà riêng,Long Biên,15/05/2024,30 m²,"4,05 tỷ",Sổ đỏ/ Sổ hồng,,,,6 tầng,,,,
39855536,Nhà riêng,Bắc Từ Liêm,15/05/2024,50 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,,,
39724758,Nhà riêng,Nam Từ Liêm,12/05/2024,30 m²,"4,65 tỷ",- Sổ đỏ chính chủ vuông đẹp sẵn sàng giao dịch.,- Tặng full nội thất.,3 phòng,,5 tầng,,,,
37354818,Shophouse/Nhà phố thương mại,Tây Hồ,15/05/2024,"298,51 m²","17,26 tỷ",Sổ đỏ/ Sổ hồng,,,,,,,,
38965999,Nhà biệt thự liền kề,Hà Đông,14/05/2024,140 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,,,,,9 m
39850622,Nhà riêng,Hà Đông,15/05/2024,35 m²,"3,9 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,,,
39149744,Nhà mặt phố,Hoàn Kiếm,15/05/2024,36 m²,"24,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,5 phòng,5 tầng,,,8 m,11 m
39616611,Nhà riêng,Hà Đông,15/05/2024,38 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,4 phòng,,,,,,
39855277,Nhà mặt phố,Đống Đa,15/05/2024,215 m²,115 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,,,"9,2 m"
39854620,Nhà biệt thự liền kề,Thanh Trì,15/05/2024,100 m²,20 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,,"5,5 m","5,5 m"
39855259,Nhà riêng,Đống Đa,15/05/2024,50 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,9 phòng,5 tầng,,,3 m,"3,8 m"
39855459,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,70 m²,14 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,,,10 m,5 m
39834633,Nhà riêng,Nam Từ Liêm,13/05/2024,66 m²,"6,5 tỷ","Pháp lý chuẩn, không quy hoạch.",,,,,,,8 m,
39012675,Shophouse/Nhà phố thương mại,Hà Đông,14/05/2024,91 m²,"21,5 tỷ",Sổ đỏ,,,,6 tầng,,,,"6,5 m"
39854584,Nhà riêng,Thanh Xuân,15/05/2024,40 m²,"6,8 tỷ",Sổ đỏ,,6 phòng,3 phòng,5 tầng,,,,"3,5 m"
39680213,Nhà riêng,Ba Đình,15/05/2024,65 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,6 tầng,,,10 m,"6,61 m"
39855846,Nhà mặt phố,Hai Bà Trưng,15/05/2024,85 m²,"17,9 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,2 phòng,2 tầng,,,13 m,"4,6 m"
39855210,Nhà riêng,Hoàn Kiếm,15/05/2024,65 m²,15 tỷ,,,4 phòng,4 phòng,5 tầng,,,,
33276474,Nhà biệt thự liền kề,Hà Đông,07/05/2024,"82,5 m²",Thỏa thuận,SĐCC,,,,4 tầng,,,40 m,
39745072,Nhà riêng,Ba Đình,13/05/2024,40 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,4 tầng,,,,4 m
39820737,Nhà riêng,Đống Đa,11/05/2024,34 m²,"5,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,5 phòng,5 tầng,,,,"6,1 m"
38200305,Nhà biệt thự liền kề,Hà Đông,14/05/2024,225 m²,Thỏa thuận,,,5 phòng,,3 tầng,,,,10 m
39840466,Nhà riêng,Long Biên,13/05/2024,60 m²,"13,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,7 tầng,,,,
39556846,Nhà mặt phố,Hoàn Kiếm,15/05/2024,75 m²,25 tỷ,Sổ đỏ/ Sổ hồng.,,6 phòng,4 phòng,5 tầng,,,,
39854555,Nhà riêng,Đống Đa,15/05/2024,49 m²,"13,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,8 tầng,,,,
39854548,Nhà riêng,Đống Đa,15/05/2024,50 m²,"19,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,,,6 m,"4,5 m"
38164554,Nhà riêng,Đống Đa,15/05/2024,52 m²,"23,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,8 tầng,,,5 m,5 m
39854547,Nhà riêng,Hà Đông,15/05/2024,40 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,Nam,Nam,6 m,"3,9 m"
39854554,Nhà mặt phố,Nam Từ Liêm,15/05/2024,55 m²,20 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,,,
39855825,Nhà mặt phố,Hai Bà Trưng,15/05/2024,140 m²,81 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,6 tầng,,,8 m,5 m
39855090,Nhà riêng,Hai Bà Trưng,15/05/2024,40 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,"6,8 m"
39854540,Nhà riêng,Thanh Xuân,15/05/2024,45 m²,"7,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,,,,
39854561,Nhà riêng,Hai Bà Trưng,15/05/2024,30 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,
39855763,Nhà riêng,Hà Đông,15/05/2024,43 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,,,
39854486,Nhà riêng,Thanh Xuân,15/05/2024,60 m²,"8,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,4 phòng,3 tầng,,,,"4,1 m"
39511894,Nhà riêng,Long Biên,15/05/2024,30 m²,"3,2 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,
39786510,Nhà riêng,Hà Đông,08/05/2024,31 m²,"2,65 tỷ",,,,,5 tầng,,,,
37294165,Nhà mặt phố,Hoàn Kiếm,08/05/2024,750 m²,390 tỷ,+ Sổ đỏ,Đầy đủ,5 phòng,5 phòng,4 tầng,,,42 m,26 m
39827886,Nhà riêng,Long Biên,12/05/2024,92 m²,"18,3 tỷ",Sổ đỏ/ Sổ hồng,"Đầy đủ hiện trạng nhà thiết kế hiện đại cửa, cầu thang toàn đồ gỗ, nội thất xịn.",3 phòng,5 phòng,4 tầng,Tây - Nam,Tây - Nam,8 m,"4,5 m"
39855757,Nhà riêng,Nam Từ Liêm,15/05/2024,50 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,,,5 tầng,Nam,,,"4,1 m"
39556245,Nhà mặt phố,Hai Bà Trưng,15/05/2024,73 m²,"29,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,5 phòng,6 tầng,Bắc,,40 m,
39606422,Nhà riêng,Hà Đông,08/05/2024,33 m²,"2,45 tỷ",,,3 phòng,,4 tầng,,,,"3,8 m"
39433334,Nhà biệt thự liền kề,Long Biên,09/05/2024,167 m²,35 tỷ,Sổ đỏ/ Sổ hồng,"Đầy đủ Nội thất bàn giao: Cửa gỗ lim nam phi, cửa kính 2 lớp ngoài cường lực trong an toàn, điều hòa panasonic, thiết bị vệ sinh toto, bếp từ vi sóng máy rửa bát bosch..",3 phòng,3 phòng,4 tầng,Tây - Nam,Tây - Nam,6 m,10 m
39855739,Nhà riêng,Long Biên,15/05/2024,48 m²,"7,45 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,5 phòng,4 phòng,4 tầng,,,6 m,
39855749,Nhà riêng,Đống Đa,15/05/2024,81 m²,"15,5 tỷ",Có sổ,,,,5 tầng,,,,
39845055,Nhà riêng,Ba Đình,14/05/2024,41 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,3 m,4 m
39609675,Nhà biệt thự liền kề,Gia Lâm,13/05/2024,"142,2 m²",23 tỷ,Sổ đỏ/ Sổ hồng,Thô.,,,4 tầng,Đông - Nam,,,"8,3 m"
39728087,Nhà biệt thự liền kề,Hà Đông,14/05/2024,"82,5 m²",Thỏa thuận,,,,,4 tầng,,,24 m,5 m
39445642,Nhà biệt thự liền kề,Hà Đông,15/05/2024,50 m²,"11,3 tỷ",Sổ đỏ/ Sổ hồng,Nội thất full,,,5 tầng,,,,5 m
39305741,Nhà biệt thự liền kề,Long Biên,09/05/2024,86 m²,26 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất.,5 phòng,4 phòng,5 tầng,Tây - Nam,Tây - Nam,7 m,5 m
39536850,Nhà riêng,Hoàng Mai,15/05/2024,100 m²,"11,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,1 phòng,1 phòng,1 tầng,,,,"4,5 m"
39852340,Nhà mặt phố,Ba Đình,15/05/2024,2.237 m²,5.350 tỷ,Sổ đỏ/ Sổ hồng,,255 phòng,255 phòng,25 tầng,,,40 m,100 m
39855214,Nhà biệt thự liền kề,Nam Từ Liêm,15/05/2024,145 m²,30 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,6 phòng,4 tầng,,,,16 m
39555794,Shophouse/Nhà phố thương mại,Nam Từ Liêm,15/05/2024,43 m²,"8,8 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,,,,,,,
38899192,Nhà riêng,Thanh Xuân,03/05/2024,70 m²,"15,9 tỷ",Sổ đỏ,Đầy đủ,5 phòng,4 phòng,4 tầng,,,6 m,
39827418,Nhà biệt thự liền kề,Hoàng Mai,12/05/2024,100 m²,"21,5 tỷ",Sổ đỏ/ Sổ hồng.,Không nội thất.,,,5 tầng,,,"13,5 m",5 m
39531336,Nhà riêng,Thanh Xuân,08/05/2024,60 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,12 phòng,8 tầng,,,4 m,"4,6 m"
39814801,Nhà riêng,Hoàng Mai,10/05/2024,45 m²,"6,39 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,3 phòng,3 phòng,6 tầng,,,,"4,5 m"
39497403,Nhà riêng,Thanh Xuân,02/05/2024,58 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,,,4 m,"4,8 m"
39735095,Nhà biệt thự liền kề,Hoàng Mai,02/05/2024,47 m²,"14,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,,12 m,5 m
39630378,Nhà mặt phố,Đống Đa,15/05/2024,80 m²,20 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,10 m
38510886,Nhà riêng,Cầu Giấy,15/05/2024,90 m²,32 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,9 tầng,,,12 m,"7,3 m"
39755675,Nhà biệt thự liền kề,Gia Lâm,15/05/2024,153 m²,30 tỷ,Sổ đỏ/ Sổ hồng.,,5 phòng,,3 tầng,,,,"8,5 m"
39689368,Nhà riêng,Long Biên,12/05/2024,65 m²,17 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,3 phòng,6 phòng,7 tầng,Tây - Nam,Tây - Nam,8 m,6 m
39838774,Nhà riêng,Đống Đa,13/05/2024,75 m²,"29,5 tỷ",Sổ đỏ/ Sổ hồng,"Đầy đủ điều hòa, nóng lạnh, thiết bị vệ sinh nhập khẩu, phòng cháy chữa cháy đạt chuẩn.",,,9 tầng,Đông - Nam,,8 m,18 m
39827904,Nhà mặt phố,Hoàn Kiếm,12/05/2024,57 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,3 tầng,,,6 m,"3,8 m"
38894042,Nhà mặt phố,Hoàng Mai,15/05/2024,181 m²,59 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5 phòng,5 phòng,3 tầng,,,,10 m
39848606,Nhà riêng,Đống Đa,15/05/2024,22 m²,"3,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,4 tầng,,,,
39737413,Nhà riêng,Hà Đông,15/05/2024,40 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,4 phòng,,4 tầng,,,,
39838745,Nhà riêng,Nam Từ Liêm,13/05/2024,66 m²,12 tỷ,+ Sổ đỏ chính chủ giao dịch luôn và ngay.,,13 phòng,7 phòng,7 tầng,,,4 m,
39838311,Nhà riêng,Đống Đa,13/05/2024,62 m²,16 tỷ,Sổ đỏ/ Sổ hồng,Cao cấp,5 phòng,5 phòng,7 tầng,,,5 m,"4,2 m"
39854441,Nhà biệt thự liền kề,Sơn Tây,15/05/2024,75 m²,"4,5 tỷ",,,,,,,,,
39854479,Nhà riêng,Long Biên,15/05/2024,45 m²,"9,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,6 tầng,Đông,Đông,4 m,5 m
39629228,Shophouse/Nhà phố thương mại,Hoàng Mai,15/05/2024,75 m²,30 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản.,5 phòng,,,Đông - Nam,,,
39625534,Nhà riêng,Thanh Xuân,15/05/2024,58 m²,"12,48 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,3 phòng,4 tầng,,,,
39524717,Nhà riêng,Thanh Xuân,15/05/2024,30 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,,,,
39740262,Nhà riêng,Thanh Xuân,15/05/2024,45 m²,"7,55 tỷ",,,,,4 tầng,,,,5 m
39575555,Nhà riêng,Thanh Xuân,15/05/2024,42 m²,"5,8 tỷ",,,4 phòng,4 phòng,5 tầng,,,,4 m
39670061,Nhà riêng,Thanh Xuân,06/05/2024,40 m²,"6,68 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,,
39807263,Nhà riêng,Thanh Xuân,10/05/2024,65 m²,11 tỷ,,Cơ bản.,3 phòng,3 phòng,3 tầng,,,,
39725772,Nhà riêng,Long Biên,15/05/2024,40 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,
39580306,Nhà riêng,Đống Đa,15/05/2024,27 m²,"4,49 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,4 tầng,,,,"6,5 m"
39854407,Nhà riêng,Nam Từ Liêm,15/05/2024,54 m²,"4,98 tỷ",Sổ đỏ pháp lý sạch:,Cơ bản,4 phòng,3 phòng,4 tầng,Tây - Bắc,Tây - Bắc,"2,5 m","3,6 m"
39642274,Nhà riêng,Long Biên,12/05/2024,35 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,3 phòng,3 phòng,5 tầng,,,"2,5 m","4,5 m"
39853084,Nhà biệt thự liền kề,Cầu Giấy,15/05/2024,145 m²,45 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,4 tầng,,,8 m,10 m
38513206,Nhà riêng,Hoàng Mai,15/05/2024,42 m²,"4,68 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,4 phòng,4 tầng,,,2 m,4 m
39854121,Nhà riêng,Cầu Giấy,15/05/2024,45 m²,"8,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,9 phòng,9 phòng,5 tầng,,,3 m,"4,9 m"
39854357,Nhà riêng,Cầu Giấy,15/05/2024,55 m²,18 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,9 phòng,9 tầng,,,12 m,"4,3 m"
39779929,Nhà riêng,Hà Đông,07/05/2024,54 m²,"15,2 tỷ",,,,,6 tầng,,,,
39855600,Nhà biệt thự liền kề,Hà Đông,15/05/2024,80 m²,Thỏa thuận,,Full nội thất.,,,4 tầng,,,,4 m
38928869,Nhà riêng,Thanh Trì,15/05/2024,42 m²,"5,15 tỷ",,,,,6 tầng,,,,
39853639,Nhà riêng,Nam Từ Liêm,15/05/2024,47 m²,"3,7 tỷ",Sổ đỏ,Đầy đủ.,,,5 tầng,,,,
37912613,Nhà riêng,Hoàng Mai,15/05/2024,65 m²,16 tỷ,Sổ đỏ/ Sổ hồng.,"Cao cấp Sàn gỗ, cầu thang 100% gỗ Lim, thiết bị nội thất toàn bộ nhập khẩu.",6 phòng,6 phòng,5 tầng,,,12 m,5 m
39854313,Nhà riêng,Long Biên,15/05/2024,128 m²,"17,7 tỷ",Sổ đỏ,Đầy đủ,4 phòng,6 phòng,4 tầng,,,5 m,
39854322,Nhà riêng,Hà Đông,,,,,,,,,,,,
39784056,Nhà riêng,Hoài Đức,07/05/2024,"51,2 m²","4,4 tỷ",,,,,3 tầng,,,,"4,22 m"
39852741,Nhà riêng,Đống Đa,15/05/2024,70 m²,"17,35 tỷ",Sổ đỏ/ Sổ hồng,,,,3 tầng,,,"6,8 m",12 m
39748348,Nhà riêng,Long Biên,15/05/2024,32 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,
39736349,Nhà riêng,Tây Hồ,03/05/2024,50 m²,"12,5 tỷ",Sổ đỏ,Cơ bản,5 phòng,5 phòng,6 tầng,,,4 m,4 m
39854298,Nhà mặt phố,Thanh Xuân,15/05/2024,40 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,,,5 m,"6,4 m"
39854288,Nhà riêng,Cầu Giấy,15/05/2024,40 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,3 phòng,6 tầng,,,3 m,"3,2 m"
39855565,Nhà biệt thự liền kề,Hoài Đức,15/05/2024,280 m²,"38,5 tỷ",Sổ đỏ,Đầy đủ,6 phòng,,4 tầng,,,10 m,14 m
39738752,Nhà mặt phố,Hoàn Kiếm,15/05/2024,35 m²,23 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,4 tầng,,,12 m,4 m
39292635,Shophouse/Nhà phố thương mại,Nam Từ Liêm,11/05/2024,54 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,,,,,
38475951,Nhà riêng,Hoàng Mai,15/05/2024,40 m²,"4,45 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,,2 m,4 m
37837429,Nhà riêng,Hoàng Mai,15/05/2024,43 m²,"4,88 tỷ",Sổ đỏ.,Cơ bản.,4 phòng,4 phòng,4 tầng,,,2 m,4 m
39389177,Nhà riêng,Hoàng Mai,15/05/2024,42 m²,"5,1 tỷ",Sổ đỏ/ Sổ hồng,Nội thất đẹp.,4 phòng,4 phòng,5 tầng,,,3 m,4 m
39855561,Nhà riêng,Thanh Xuân,15/05/2024,88 m²,"34,4 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,10 phòng,6 tầng,,,20 m,"6,1 m"
39171357,Shophouse/Nhà phố thương mại,Nam Từ Liêm,11/05/2024,90 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng.,,,,,,,,
39854424,Nhà riêng,Tây Hồ,15/05/2024,165 m²,24 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,"5,8 m"
39408021,Shophouse/Nhà phố thương mại,Nam Từ Liêm,11/05/2024,84 m²,160 triệu/m²,Sổ đỏ/ Sổ hồng,,,,,,,,
39724987,Shophouse/Nhà phố thương mại,Nam Từ Liêm,15/05/2024,84 m²,Thỏa thuận,- Pháp lý: Đã có sổ đỏ.,,,,,,,,
39845795,Nhà riêng,Nam Từ Liêm,14/05/2024,36 m²,"5,6 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,,,"3,5 m"
39840484,Nhà riêng,Bắc Từ Liêm,13/05/2024,52 m²,"12,85 tỷ",Sổ đỏ/ Sổ hồng.,,,,5 tầng,,,,
38496619,Nhà riêng,Hoàng Mai,15/05/2024,44 m²,"5,05 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,,4 tầng,,,2 m,5 m
37851610,Nhà biệt thự liền kề,Hà Đông,15/05/2024,95 m²,"23,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,3 phòng,5 tầng,Tây - Nam,Đông - Bắc,,
39749705,Nhà mặt phố,Thanh Xuân,04/05/2024,260 m²,39 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,3 phòng,3 phòng,1 tầng,,,40 m,8 m
39703224,Nhà riêng,Hoàng Mai,15/05/2024,45 m²,"5,6 tỷ",,,,,5 tầng,,,,
39820377,Nhà riêng,Đống Đa,15/05/2024,52 m²,"8,7 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,3 phòng,5 tầng,,,,"3,5 m"
39855550,Nhà riêng,Nam Từ Liêm,15/05/2024,54 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,4 m
39851596,Nhà riêng,Cầu Giấy,14/05/2024,"46,2 m²",15 tỷ,Sổ đỏ/ Sổ hồng,,,,7 tầng,,,,"4,9 m"
39855258,Nhà mặt phố,Hai Bà Trưng,15/05/2024,111 m²,"28,8 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,2 phòng,2 tầng,,,25 m,4 m
39570825,Nhà biệt thự liền kề,Hà Đông,15/05/2024,80 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,5 tầng,,,,
39017287,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,55 m²,14 tỷ,Sổ đỏ/ Sổ hồng.,Cơ bản.,4 phòng,4 phòng,5 tầng,,,12 m,4 m
39855525,Nhà riêng,Hà Đông,15/05/2024,35 m²,"5,9 tỷ",,,,,5 tầng,,,,
39200546,Nhà biệt thự liền kề,Hà Đông,15/05/2024,90 m²,16 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,4 phòng,5 tầng,,,,"4,5 m"
39008016,Nhà mặt phố,Long Biên,07/05/2024,83 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,,,,,
39791135,Nhà riêng,Tây Hồ,08/05/2024,120 m²,"37,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,30 phòng,31 phòng,10 tầng,,,,8 m
