pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,house_orientation,balcony_orientation,entrance,frontage
39430652,Nhà mặt phố,Ba Đình,14/05/2024,45 m²,"16,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,6 tầng,,,,7 m
39852188,Nhà riêng,Đống Đa,15/05/2024,65 m²,"26,5 tỷ",,,5 phòng,7 phòng,8 tầng,,,,
39244410,Nhà riêng,Hoàng Mai,10/05/2024,40 m²,"5,6 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,,4 tầng,,,,4 m
39472903,Nhà riêng,Tây Hồ,14/05/2024,90 m²,"18,2 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,,,,
39851946,Nhà riêng,Tây Hồ,15/05/2024,73 m²,17 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,4 tầng,,,8 m,"3,5 m"
39851945,Nhà riêng,Hai Bà Trưng,15/05/2024,"37,7 m²","4,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,
39594627,Nhà riêng,Cầu Giấy,15/05/2024,80 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,15 phòng,15 phòng,7 tầng,,,,"5,2 m"
39851926,Nhà riêng,Đống Đa,15/05/2024,118 m²,"31,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,6 tầng,,,5 m,6 m
39505486,Nhà mặt phố,Thanh Xuân,15/05/2024,70 m²,"22,5 tỷ",Sổ đỏ chính chủ.,,4 phòng,3 phòng,4 tầng,,,,"3,6 m"
39852055,Nhà riêng,Hoàng Mai,15/05/2024,32 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng.,Đẹp,3 phòng,3 phòng,5 tầng,,,5 m,"4,4 m"
39852059,Nhà mặt phố,Thanh Xuân,15/05/2024,110 m²,29 tỷ,Sổ đỏ/sổ hồng.,,4 phòng,3 phòng,4 tầng,,,,
39851917,Nhà riêng,Nam Từ Liêm,15/05/2024,50 m²,"6,7 tỷ",,,9 phòng,,6 tầng,,,,
38243267,Nhà mặt phố,Ba Đình,15/05/2024,60 m²,38 tỷ,Sổ đỏ/ Sổ hồng.,Cơ bản.,5 phòng,5 phòng,5 tầng,,,20 m,16 m
39674177,Nhà riêng,Tây Hồ,15/05/2024,192 m²,66 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,23 phòng,23 phòng,8 tầng,,,5 m,15 m
39472905,Nhà riêng,Long Biên,15/05/2024,140 m²,40 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5 phòng,5 phòng,4 tầng,,,7 m,7 m
39852051,Nhà riêng,Nam Từ Liêm,15/05/2024,48 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng.,"Đầy đủ đầy đủ nội thất, điều hòa, nóng lạnh, giường tủ. Khách mua ở kết hợp cho thuê quá hợp lí.",6 phòng,7 phòng,6 tầng,,,"3,5 m","3,9 m"
39851901,Nhà mặt phố,Đống Đa,15/05/2024,56 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,5 phòng,5 tầng,,,8 m,"7,2 m"
39674156,Nhà riêng,Tây Hồ,15/05/2024,192 m²,66 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,23 phòng,23 phòng,8 tầng,,,5 m,15 m
39851890,Nhà riêng,Hoàng Mai,15/05/2024,26 m²,"4,38 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,4 phòng,4 tầng,,,2 m,"3,5 m"
39851888,Nhà riêng,Thanh Xuân,15/05/2024,"40,2 m²","7,55 tỷ",Sổ đỏ/ Sổ hồng,,,,,,,,
39851819,Nhà riêng,Long Biên,15/05/2024,60 m²,6 tỷ,Sổ đỏ/ Sổ hồng.,,,,5 tầng,,,,"4,5 m"
39715769,Nhà riêng,Hai Bà Trưng,14/05/2024,30 m²,"4,18 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,3 m,4 m
39796068,Nhà riêng,Cầu Giấy,08/05/2024,60 m²,"10,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,,,"4,2 m"
39750727,Nhà mặt phố,Tây Hồ,14/05/2024,85 m²,38 tỷ,Sổ đỏ,,,,7 tầng,,,,6 m
39750666,Nhà riêng,Đống Đa,14/05/2024,120 m²,36 tỷ,,,,,6 tầng,,,,"5,5 m"
39841309,Nhà riêng,Cầu Giấy,13/05/2024,40 m²,"13,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,,,4 m
39851796,Nhà riêng,Nam Từ Liêm,14/05/2024,"60,8 m²","7,9 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,Tây - Bắc,Tây - Bắc,10 m,"9,56 m"
39836259,Nhà riêng,Đống Đa,13/05/2024,75 m²,"29,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,8 tầng,,,8 m,15 m
39840911,Nhà riêng,Đống Đa,13/05/2024,135 m²,40 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,3 tầng,,,8 m,7 m
39851790,Nhà riêng,Đống Đa,14/05/2024,23 m²,"4,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,,,,
39852003,Nhà riêng,Hai Bà Trưng,14/05/2024,33 m²,"4,93 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,Nam,Nam,3 m,"4,1 m"
39851788,Nhà riêng,Đống Đa,14/05/2024,170 m²,17 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,3 tầng,,,,14 m
39851781,Nhà biệt thự liền kề,Đan Phượng,14/05/2024,90 m²,"9,78 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,,60 m,5 m
39852000,Nhà biệt thự liền kề,Long Biên,14/05/2024,257 m²,"69,9 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,6 phòng,,4 tầng,,,,9 m
39851768,Nhà riêng,Hai Bà Trưng,14/05/2024,72 m²,"11,98 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,,6 m,4 m
39558561,Nhà mặt phố,Hoàn Kiếm,13/05/2024,400 m²,500 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,
39852116,Nhà riêng,Hoàng Mai,15/05/2024,37 m²,"5,2 tỷ",Sổ đỏ/ Sổ hồng.,,3 phòng,4 phòng,5 tầng,,,,"4,5 m"
39852111,Nhà riêng,Hai Bà Trưng,15/05/2024,32 m²,"5,9 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,,,"3,5 m",4 m
39851765,Nhà riêng,Nam Từ Liêm,14/05/2024,"63,5 m²",8 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,4 tầng,,,,"4,1 m"
39852110,Nhà riêng,Hoàng Mai,15/05/2024,60 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng.,,5 phòng,5 phòng,4 tầng,,,3 m,"4,5 m"
39852101,Nhà riêng,Hoàng Mai,15/05/2024,24 m²,"2,45 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,2 phòng,2 phòng,3 tầng,,,2 m,"3,5 m"
39852095,Nhà riêng,Hà Đông,15/05/2024,55 m²,"10,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,,10 m,5 m
39852100,Nhà riêng,Long Biên,15/05/2024,35 m²,"3,85 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,3 phòng,4 phòng,5 tầng,,,,
38671528,Nhà mặt phố,Thanh Xuân,06/05/2024,72 m²,"26,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,7 phòng,7 phòng,8 tầng,,,15 m,5 m
39852082,Nhà riêng,Cầu Giấy,15/05/2024,54 m²,22 tỷ,Sổ đỏ/ Sổ hồng,,,,,Tây - Nam,,,"4,5 m"
39130388,Nhà riêng,Hai Bà Trưng,08/05/2024,95 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,3 tầng,,,,
39852061,Nhà biệt thự liền kề,Nam Từ Liêm,15/05/2024,143 m²,35 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ,5 phòng,3 phòng,4 tầng,,,15 m,16 m
39852048,Nhà riêng,Hà Đông,15/05/2024,65 m²,"10,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,,12 m,4 m
39852049,Nhà riêng,Bắc Từ Liêm,15/05/2024,50 m²,"10,3 tỷ",Sổ đỏ/ Sổ hồng.,,5 phòng,8 phòng,6 tầng,,,,
39852044,Nhà biệt thự liền kề,Cầu Giấy,15/05/2024,195 m²,64 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,4 tầng,Bắc,Bắc,5 m,9 m
39752591,Nhà riêng,Đống Đa,15/05/2024,36 m²,"9,65 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,,,,"6,4 m"
39640309,Nhà mặt phố,Bắc Từ Liêm,15/05/2024,216 m²,"38,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,,,16 m,"6,6 m"
39609627,Nhà mặt phố,Cầu Giấy,15/05/2024,"63,8 m²","34,9 tỷ",Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,,,7 tầng,,,,"6,02 m"
39852022,Nhà mặt phố,Ba Đình,15/05/2024,20 m²,"4,4 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,2 phòng,3 phòng,4 tầng,,,6 m,3 m
39571460,Nhà riêng,Cầu Giấy,15/05/2024,56 m²,"19,8 tỷ",Sổ đỏ/ Sổ hồng,,,,6 tầng,,,,5 m
39111959,Nhà riêng,Cầu Giấy,15/05/2024,50 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,,,2 m,"4,2 m"
39851887,Nhà riêng,Nam Từ Liêm,15/05/2024,36 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,,,
38501221,Nhà biệt thự liền kề,Hoài Đức,15/05/2024,135 m²,"17,5 tỷ",,,,,3 tầng,,,,
39852040,Nhà riêng,Hoàng Mai,15/05/2024,30 m²,"3,68 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,4 phòng,4 tầng,,,"2,5 m",3 m
39851881,Nhà riêng,Đống Đa,15/05/2024,39 m²,"5,58 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,,,,
39851878,Nhà riêng,Cầu Giấy,15/05/2024,120 m²,"27,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,13 phòng,8 tầng,,,5 m,
39276874,Nhà biệt thự liền kề,Đông Anh,15/05/2024,144 m²,23 tỷ,Sổ đỏ/ Sổ hồng.,,5 phòng,5 phòng,3 tầng,Đông - Nam,Đông - Nam,7 m,12 m
39851866,Nhà riêng,Đống Đa,15/05/2024,35 m²,"5,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,,5 tầng,,,,
39851850,Nhà riêng,Đống Đa,15/05/2024,55 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,,,,"4,2 m"
39851876,Nhà mặt phố,Đống Đa,15/05/2024,70 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,4 phòng,4 tầng,,,12 m,"3,9 m"
39851838,Nhà riêng,Hoài Đức,15/05/2024,40 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,6 tầng,,,,
39851844,Nhà riêng,Hà Đông,15/05/2024,55 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,,18 m,4 m
39648314,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,80 m²,"23,5 tỷ",Sổ đỏ,,6 phòng,4 phòng,5 tầng,,,,5 m
39852028,Nhà riêng,Ba Đình,15/05/2024,64 m²,"5,6 tỷ",Sổ đỏ,Cơ bản,3 phòng,4 phòng,4 tầng,,,"2,5 m",2 m
39851839,Nhà riêng,Cầu Giấy,15/05/2024,50 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,4 tầng,,,5 m,5 m
39536980,Nhà riêng,Thanh Xuân,15/05/2024,73 m²,"13,5 tỷ",,,5 phòng,4 phòng,4 tầng,,,,6 m
39851834,Nhà riêng,Hai Bà Trưng,15/05/2024,36 m²,"8,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,4 m,12 m
39851827,Nhà riêng,Tây Hồ,15/05/2024,45 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,6 tầng,,,,
39825077,Nhà riêng,Ba Đình,12/05/2024,42 m²,"6,1 tỷ",Sổ đỏ,,3 phòng,,5 tầng,,,,
39851821,Nhà riêng,Đống Đa,15/05/2024,63 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,,,,"4,7 m"
39848415,Nhà riêng,Đống Đa,14/05/2024,65 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,,,"4,2 m"
39851747,Nhà riêng,Ba Đình,14/05/2024,45 m²,"6,6 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,,,4 m
39747122,Nhà riêng,Đống Đa,14/05/2024,120 m²,36 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,7 phòng,8 phòng,6 tầng,,,10 m,6 m
39733117,Nhà biệt thự liền kề,Long Biên,14/05/2024,400 m²,110 tỷ,Sổ đỏ/ Sổ hồng.,Nội thất sang xịn nhập khẩu.,5 phòng,6 phòng,4 tầng,,,15 m,10 m
39200105,Nhà biệt thự liền kề,Hà Đông,14/05/2024,200 m²,28 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,4 phòng,4 tầng,,,,
39851743,Nhà riêng,Bắc Từ Liêm,14/05/2024,36 m²,"5,45 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ,3 phòng,,5 tầng,,,,"5,9 m"
39819757,Nhà riêng,Đống Đa,11/05/2024,85 m²,"25,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,5 tầng,,,10 m,5 m
39851741,Nhà riêng,Long Biên,14/05/2024,60 m²,13 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,,4 tầng,,,5 m,4 m
39820251,Nhà mặt phố,Đống Đa,11/05/2024,240 m²,155 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,9 phòng,9 phòng,9 tầng,,,15 m,10 m
39841252,Nhà biệt thự liền kề,Long Biên,13/05/2024,400 m²,120 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,6 phòng,4 phòng,4 tầng,,,,9 m
39841397,Nhà riêng,Nam Từ Liêm,14/05/2024,140 m²,31 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,23 phòng,25 phòng,9 tầng,,,10 m,8 m
39851974,Nhà riêng,Hai Bà Trưng,14/05/2024,70 m²,"16,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,,,"4,3 m"
38998540,Nhà biệt thự liền kề,Hoàng Mai,14/05/2024,210 m²,"57,6 tỷ",Sổ đỏ cất két.,Nội thất xịn sò.,7 phòng,8 phòng,8 tầng,,,25 m,25 m
37990269,Nhà biệt thự liền kề,Hà Đông,14/05/2024,150 m²,20 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,4 phòng,4 tầng,,,17 m,25 m
38021067,Nhà biệt thự liền kề,Hà Đông,14/05/2024,170 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,4 tầng,,,,
39582138,Nhà biệt thự liền kề,Hà Đông,14/05/2024,245 m²,46 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,5 tầng,,,30 m,30 m
36845079,Nhà biệt thự liền kề,Hà Đông,14/05/2024,83 m²,"13,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,5 phòng,5 tầng,,,,
38611007,Nhà biệt thự liền kề,Long Biên,14/05/2024,257 m²,"69,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,6 phòng,7 phòng,4 tầng,Đông - Nam,,22 m,9 m
39851717,Nhà riêng,Long Biên,14/05/2024,42 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản,3 phòng,,5 tầng,,,"4,5 m","4,5 m"
39851706,Nhà riêng,Hai Bà Trưng,14/05/2024,58 m²,"6,8 tỷ",,,,,5 tầng,,,,
39851716,Nhà riêng,Đống Đa,14/05/2024,68 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,7 tầng,Bắc,,,"4,1 m"
39753869,Nhà riêng,Thanh Xuân,14/05/2024,30 m²,"4,95 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,2 phòng,6 tầng,Tây - Bắc,Tây - Bắc,"2,5 m","4,5 m"
39851944,Nhà mặt phố,Long Biên,14/05/2024,60 m²,"17,1 tỷ",,Đầy đủ.,4 phòng,6 phòng,7 tầng,,,6 m,6 m
39849308,Nhà riêng,Hai Bà Trưng,14/05/2024,83 m²,"17,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,,,"5,8 m"
39851700,Nhà riêng,Đống Đa,14/05/2024,65 m²,"7,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,3 m,"3,5 m"
36609105,Nhà riêng,Long Biên,14/05/2024,33 m²,"3,8 tỷ",Sổ đỏ cắt két.,Full nội thất.đầy đủ.,3 phòng,5 phòng,5 tầng,,,3 m,"3,8 m"
39851696,Nhà riêng,Long Biên,14/05/2024,51 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản.,4 phòng,,6 tầng,,,3 m,4 m
39032639,Nhà mặt phố,Hà Đông,14/05/2024,102 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,,,
39271484,Nhà riêng,Thanh Xuân,12/05/2024,62 m²,"6,7 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,3 tầng,Đông,Đông,"2,5 m",6 m
39041432,Nhà riêng,Long Biên,14/05/2024,33 m²,"3,85 tỷ",Sổ đỏ chính chủ.,Full nội thất.,3 phòng,5 phòng,5 tầng,,,3 m,4 m
39851690,Nhà riêng,Ba Đình,14/05/2024,40 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,5 tầng,,,,
39318507,Nhà riêng,Ba Đình,14/05/2024,52 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,,5 tầng,,,4 m,"3,6 m"
38120267,Nhà biệt thự liền kề,Hà Đông,14/05/2024,100 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,4 phòng,4 tầng,,,,
39643435,Nhà mặt phố,Đống Đa,14/05/2024,185 m²,67 tỷ,Sổ đỏ,,4 phòng,4 phòng,4 tầng,,,,"7,4 m"
36106151,Nhà riêng,Ba Đình,10/05/2024,50 m²,"16,5 tỷ",Sổ đỏ.,,4 phòng,4 phòng,5 tầng,Đông - Nam,,12 m,"5,7 m"
39851676,Nhà riêng,Đống Đa,14/05/2024,55 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,6 tầng,,,,
39735650,Nhà riêng,Ba Đình,14/05/2024,47 m²,"16,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,,4 tầng,,,,
39129930,Nhà biệt thự liền kề,Hà Đông,14/05/2024,90 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,5 phòng,5 phòng,5 tầng,,,,
39433897,Nhà mặt phố,Đống Đa,10/05/2024,110 m²,"45,5 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,,,25 m,"6,2 m"
37681682,Nhà mặt phố,Long Biên,14/05/2024,85 m²,27 tỷ,Sổ đỏ chính chủ.,Đầy đủ.,5 phòng,5 phòng,5 tầng,,,,5 m
38075604,Nhà riêng,Đống Đa,10/05/2024,90 m²,"15,5 tỷ",Sổ đỏ chính chủ,Đầy đủ,6 phòng,3 phòng,4 tầng,,,4 m,"6,1 m"
39420556,Nhà riêng,Ba Đình,10/05/2024,35 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,2 phòng,4 tầng,,,3 m,
39522151,Nhà mặt phố,Tây Hồ,14/05/2024,65 m²,"26,8 tỷ",Sổ đẹp sẵn sàng.,,5 phòng,4 phòng,5 tầng,,,,"5,5 m"
39793917,Nhà riêng,Ba Đình,08/05/2024,66 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,9 phòng,7 tầng,,,,"5,76 m"
39851893,Nhà riêng,Cầu Giấy,14/05/2024,91 m²,17 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,3 tầng,,,6 m,5 m
39851914,Nhà riêng,Hà Đông,14/05/2024,32 m²,Thỏa thuận,Viết tay,Cơ bản,2 phòng,1 phòng,1 tầng,,,4 m,6 m
39037553,Nhà riêng,Ba Đình,14/05/2024,75 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,7 phòng,5 phòng,5 tầng,,,,
39851651,Nhà riêng,Long Biên,14/05/2024,30 m²,"3,78 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,5 tầng,Tây - Nam,Tây - Nam,"2,5 m","3,6 m"
39447157,Nhà riêng,Ba Đình,14/05/2024,75 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,7 phòng,5 phòng,5 tầng,,,,4 m
39851650,Shophouse/Nhà phố thương mại,Hoàng Mai,14/05/2024,130 m²,Thỏa thuận,,,,,6 tầng,Tây - Bắc,,60 m,
39851642,Nhà riêng,Ba Đình,14/05/2024,30 m²,4 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,5 tầng,,,,"3,2 m"
39851588,Nhà riêng,Cầu Giấy,14/05/2024,63 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,15 phòng,15 phòng,7 tầng,,,,
39806625,Nhà riêng,Nam Từ Liêm,09/05/2024,50 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,7 phòng,7 tầng,,,20 m,4 m
39851626,Nhà riêng,Nam Từ Liêm,14/05/2024,100 m²,33 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,22 phòng,12 phòng,9 tầng,Đông - Nam,Đông - Nam,9 m,"4,5 m"
39851584,Nhà riêng,Tây Hồ,14/05/2024,50 m²,"12,5 tỷ",,,4 phòng,5 phòng,4 tầng,Tây - Nam,Tây - Nam,3 m,"3,5 m"
39851836,Nhà biệt thự liền kề,Thanh Trì,14/05/2024,100 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,6 phòng,5 phòng,5 tầng,,,30 m,"5,5 m"
39851586,Nhà biệt thự liền kề,Gia Lâm,14/05/2024,75 m²,13 tỷ,Sổ đỏ/ Sổ hồng.,Không nội thất.,,,3 tầng,Đông - Bắc,Tây - Bắc,13 m,5 m
39851758,Nhà riêng,Đống Đa,14/05/2024,70 m²,19 tỷ,Sổ đỏ/ Sổ hồng,,,,3 tầng,,,,6 m
39802860,Nhà mặt phố,Hà Đông,09/05/2024,66 m²,"20,9 tỷ",,,,,,,,,
39837029,Nhà riêng,Đống Đa,13/05/2024,65 m²,Thỏa thuận,Sổ đỏ,,,,4 tầng,,,,"4,2 m"
39851756,Nhà mặt phố,Long Biên,14/05/2024,80 m²,"13,79 tỷ",Sổ đỏ/ Sổ hồng,,,,,,,,
38528328,Nhà biệt thự liền kề,Long Biên,14/05/2024,268 m²,230 triệu/m²,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,5 tầng,,,,11 m
39459874,Nhà riêng,Đống Đa,12/05/2024,28 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,,,"2,5 m",5 m
39614015,Nhà riêng,Hà Đông,08/05/2024,35 m²,"1,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,3 tầng,,,,
38981453,Nhà riêng,Hà Đông,07/05/2024,35 m²,"2,67 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,5 tầng,,,,
39851441,Nhà riêng,Đống Đa,14/05/2024,40 m²,12 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,,5 m
39851744,Nhà riêng,Hai Bà Trưng,14/05/2024,160 m²,"14,9 tỷ",,,,,,,,,"7,7 m"
39851440,Nhà riêng,Long Biên,14/05/2024,38 m²,"3,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,3 phòng,4 phòng,5 tầng,Đông - Nam,Đông - Nam,3 m,"4,23 m"
39231425,Nhà mặt phố,Đống Đa,12/05/2024,75 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,Tây - Nam,Tây - Nam,8 m,"4,5 m"
39840985,Nhà riêng,Cầu Giấy,13/05/2024,85 m²,"15,8 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,1 phòng,1 phòng,1 tầng,,,,17 m
39037262,Nhà biệt thự liền kề,Tây Hồ,12/05/2024,500 m²,250 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,4 tầng,,,,28 m
39851730,Nhà riêng,Cầu Giấy,14/05/2024,50 m²,9 tỷ,,,,,6 tầng,,,,
39646481,Nhà riêng,Thanh Xuân,20/04/2024,45 m²,"9,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,,,4 m,7 m
39648166,Nhà riêng,Hoàng Mai,20/04/2024,45 m²,"5,4 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,3 phòng,4 tầng,Đông - Bắc,,"2,5 m","5,8 m"
39037259,Nhà biệt thự liền kề,Ba Đình,06/05/2024,288 m²,Thỏa thuận,,,,,5 tầng,,,,
39647805,Nhà riêng,Thanh Xuân,14/05/2024,50 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,9 phòng,9 phòng,6 tầng,,,"1,5 m",
39851388,Nhà riêng,Đông Anh,14/05/2024,54 m²,10 tỷ,,,,,7 tầng,,,,"4,05 m"
39830683,Nhà riêng,Đống Đa,12/05/2024,20 m²,"3,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,3 phòng,4 tầng,,,,
